case_id,mechanics,phase,delay,initial_resistance,scenario,candidate_eligible_events,competitor_eligible_events,candidate_updates,competitor_updates,proposals,deallocations,final_candidate_live,final_candidate_resistance,final_candidate_coupling,final_candidate_eligible,final_competitor_live,final_competitor_resistance,final_competitor_coupling,final_competitor_eligible,final_tick,final_pressure_phase,final_body_hash,final_checkpoint_hash,physical_trace_hash,naturally_quiescent,replay_exact,candidate_trajectory,competitor_trajectory
59,reference,0,4,20,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,22,1,0,1,22,1,0,15,5,b5fafa0e15a3708cae17dbdede366aa07417f847a7bf7ca685359de9a4a8a916,67b6f9668667587f14b0e5890c2f1958f21c2eda9953fb3ffeaa0d582278248d,ea46eaaa6fdf31076ada899113ca6df197e229beadc30ce6228ffc68ade81fba,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|event@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|event@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0
59,production,0,4,20,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,22,1,0,1,22,1,0,15,5,b5fafa0e15a3708cae17dbdede366aa07417f847a7bf7ca685359de9a4a8a916,51d6b094148c244e2731a32e8ecca85e5419ebf4f743a20372a7da2f68ac26a9,ea46eaaa6fdf31076ada899113ca6df197e229beadc30ce6228ffc68ade81fba,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|event@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|event@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0
60,reference,0,4,20,wrong_path_only,,0:4,0,0,0,0,1,19,1,0,1,18,1,0,15,5,4de296a2d2d03b0197145482e58b47ca4f12f8c50edc0cb5f7fbaac7c33774c8,b350bb4508bc4daa2382acfc295b33225f5566b0d9ade9d87458b362adda736e,dbfe283b2ba063abb2f2340382323cbbe5924efadbacbc3a7f975d81c433cb98,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:0|advance@1:1:20:1:0|advance@2:1:20:1:0|advance@3:1:20:1:0|event@4:1:20:1:0|advance@5:1:20:1:0|advance@6:1:20:1:0|advance@7:1:20:1:0|advance@8:1:20:1:0|advance@9:1:20:1:0|advance@10:1:19:1:0|advance@11:1:19:1:0|advance@12:1:19:1:0|advance@13:1:19:1:0|advance@14:1:19:1:0|advance@15:1:19:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|event@4:1:20:1:1|advance@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
60,production,0,4,20,wrong_path_only,,0:4,0,0,0,0,1,19,1,0,1,18,1,0,15,5,4de296a2d2d03b0197145482e58b47ca4f12f8c50edc0cb5f7fbaac7c33774c8,20c70a1df0dbf35121049b3c9ec266bc98126631b7cfbb24ceeb8f528a6bf926,dbfe283b2ba063abb2f2340382323cbbe5924efadbacbc3a7f975d81c433cb98,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:0|advance@1:1:20:1:0|advance@2:1:20:1:0|advance@3:1:20:1:0|event@4:1:20:1:0|advance@5:1:20:1:0|advance@6:1:20:1:0|advance@7:1:20:1:0|advance@8:1:20:1:0|advance@9:1:20:1:0|advance@10:1:19:1:0|advance@11:1:19:1:0|advance@12:1:19:1:0|advance@13:1:19:1:0|advance@14:1:19:1:0|advance@15:1:19:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|event@4:1:20:1:1|advance@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
61,reference,0,5,1,prompt_modulation,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,9b385b9d3b5d5140c3821846444b87484efcccb1212183a0ae8be37139350f25,26b67bbd2028aab54153022f6bab0a09b7e6f1d5b9b7b48e76b0be8e6f8bd9c1,182842fd9796734c52bf640aca3cf47cd181e8d88e0c4a8a1419ebaed2f94db7,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
61,production,0,5,1,prompt_modulation,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,9b385b9d3b5d5140c3821846444b87484efcccb1212183a0ae8be37139350f25,6dbc6af86dd931b79b2c4d4d7c78fa4a9484f6b557286b753f0fee6ddeb82acd,182842fd9796734c52bf640aca3cf47cd181e8d88e0c4a8a1419ebaed2f94db7,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
62,reference,0,5,1,unrelated_modulation,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,0d4398500970850ce1ec4922af74549a9f0523f4e6a1202601a1aedbd435875d,40be92287446bd5dd2b945b4752f767eddd53fffeedd9d47a9a2c7565b4dd4e3,20f782f065316f7446072763c767cec46417af8e21ea1095577221042e9e6ecc,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
62,production,0,5,1,unrelated_modulation,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,0d4398500970850ce1ec4922af74549a9f0523f4e6a1202601a1aedbd435875d,dde47f37da202a0792d3bd0c7e92b8e10d88763ada555e896c7cd3fe2791e72a,20f782f065316f7446072763c767cec46417af8e21ea1095577221042e9e6ecc,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
63,reference,0,5,1,nearby_drive,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,ee871385ae28ce0ed546ee457d09f4a3f487fa341f693c2dc75c08416dcb90f8,98681cd83c74816f3a14450073ad53b3ec99a65ed00149916340752fba30706f,14251bfe6cd875b45e0d2c2ed9b812527384e6f2717bacfdcee2cab4bf7824fb,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
63,production,0,5,1,nearby_drive,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,ee871385ae28ce0ed546ee457d09f4a3f487fa341f693c2dc75c08416dcb90f8,7ee02ff92cf3a3a02f8363e317623ddec6261f0807f9f639647ac60586af0a96,14251bfe6cd875b45e0d2c2ed9b812527384e6f2717bacfdcee2cab4bf7824fb,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
64,reference,0,5,1,same_path_repeat,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,33c3aef64b0377779b9e33c9a4de07309b6a9295dda59c4649b72d4fbe55f5e3,ed6799a53ed28782f2106352bbb0fdfd9bb0981ba6bef4351a36c92064d91e73,7d08dde5d74195e2d4beae6688eefab3d5eb7a9af6f1da33c38846b838ca57dd,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
64,production,0,5,1,same_path_repeat,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,33c3aef64b0377779b9e33c9a4de07309b6a9295dda59c4649b72d4fbe55f5e3,abe93c8944f1e32f4575aa89221522346fb5185fb8ff6cfca8645632d095011a,7d08dde5d74195e2d4beae6688eefab3d5eb7a9af6f1da33c38846b838ca57dd,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
65,reference,0,5,1,two_paths_one_modulation,0:4,0:4,0,0,0,2,0,0,1,0,0,0,1,0,15,5,c470fec38c844528441022e55f380f581e3224d32734f356859f25091a86d623,983e5dd6234ddd980644abf53d47955da57f37c7bfb3e405eba8e14ce3bffc14,ced366a315ce6aed4ad1a6a21b2db4ead04fb0e215daa8de4404837f7fdb4201,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0
65,production,0,5,1,two_paths_one_modulation,0:4,0:4,0,0,0,2,0,0,1,0,0,0,1,0,15,5,c470fec38c844528441022e55f380f581e3224d32734f356859f25091a86d623,5ad3b61e6441a0bea9f8b1dbd472fbb1216edb544a888d68a953408802cf3c8f,ced366a315ce6aed4ad1a6a21b2db4ead04fb0e215daa8de4404837f7fdb4201,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0
66,reference,0,5,1,wrong_path_only,,0:4,0,0,0,2,0,0,1,0,0,0,1,0,15,5,4007b07325a8c1e337b95f3ae73527ec94c9afef855ff644e231393b13b8f56d,d55191361b34b0d9550f51711357b439598304b35b14e8d6ca68d1c959c14d3d,dfd7e47082cf2f7ab9a84033f74cf3efa1d0ebae1e63f0dfd0de34b632061959,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:0|advance@1:1:1:1:0|advance@2:1:1:1:0|advance@3:1:1:1:0|advance@4:1:1:1:0|event@5:1:1:1:0|advance@6:1:1:1:0|advance@7:1:1:1:0|advance@8:1:1:1:0|advance@9:1:1:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0
66,production,0,5,1,wrong_path_only,,0:4,0,0,0,2,0,0,1,0,0,0,1,0,15,5,4007b07325a8c1e337b95f3ae73527ec94c9afef855ff644e231393b13b8f56d,30243288b62cbad39a40811df8a35044d6e2d6ee9ce1b1bcc5ffcbbe8d4b2994,dfd7e47082cf2f7ab9a84033f74cf3efa1d0ebae1e63f0dfd0de34b632061959,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:0|advance@1:1:1:1:0|advance@2:1:1:1:0|advance@3:1:1:1:0|advance@4:1:1:1:0|event@5:1:1:1:0|advance@6:1:1:1:0|advance@7:1:1:1:0|advance@8:1:1:1:0|advance@9:1:1:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|advance@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|event@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0
67,reference,0,5,20,prompt_modulation,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,c977161eda958000e23e0de9e6f9a69284a07eb99d9caf9df5653e0d030e4efc,a6fdc7e0812d0b9c862b93f012d976815298b94d07346dca5103befcdaf228ca,182842fd9796734c52bf640aca3cf47cd181e8d88e0c4a8a1419ebaed2f94db7,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
67,production,0,5,20,prompt_modulation,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,c977161eda958000e23e0de9e6f9a69284a07eb99d9caf9df5653e0d030e4efc,bacb93be530f7d641ffd6aec934e31746e9326e7c1e09122798657659126b661,182842fd9796734c52bf640aca3cf47cd181e8d88e0c4a8a1419ebaed2f94db7,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
68,reference,0,5,20,unrelated_modulation,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,df3156202bb9357af615f5556ce31d03f51c5638c46463f932f25401c575e11f,c25d53ead583ec13ea8b20395a9cf681081c2beba0ac9a43e64b2ccc94b329d5,20f782f065316f7446072763c767cec46417af8e21ea1095577221042e9e6ecc,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
68,production,0,5,20,unrelated_modulation,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,df3156202bb9357af615f5556ce31d03f51c5638c46463f932f25401c575e11f,3d91c0cf58817fce172e0f3423e235561d6af7cae50d0f5b7ba7e9bd6883e08f,20f782f065316f7446072763c767cec46417af8e21ea1095577221042e9e6ecc,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
69,reference,0,5,20,nearby_drive,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,27a45477f9ba470c283ddfe33111dc64b6be9b160ca3ec5a25ce340052a07f01,344f48769115d027f870cc6c924c24bee3821d7af8e0f25b2a4f019f792adb3f,14251bfe6cd875b45e0d2c2ed9b812527384e6f2717bacfdcee2cab4bf7824fb,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
69,production,0,5,20,nearby_drive,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,27a45477f9ba470c283ddfe33111dc64b6be9b160ca3ec5a25ce340052a07f01,2c33f455ff242b6787646d0e8d54ee2d6ae0623fddceda39cb619c615639eeff,14251bfe6cd875b45e0d2c2ed9b812527384e6f2717bacfdcee2cab4bf7824fb,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
70,reference,0,5,20,same_path_repeat,0:4|5:9,,0,0,0,0,1,17,1,0,0,0,0,0,15,5,4e432040d3980853cd56de920bc4c0bdc0549d65d342bfb1d779904b6d010d31,7f0dbd34d649469ab916f0218786e76b8f2d8bb6492a6478afc449597bcd660d,fab0cf82f98c705649b0f3067ae4e808354999d42b52adb879e2c6ff5fbca070,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:1|advance@6:1:19:1:1|advance@7:1:19:1:1|advance@8:1:19:1:1|advance@9:1:19:1:1|advance@10:1:17:1:0|advance@11:1:17:1:0|advance@12:1:17:1:0|advance@13:1:17:1:0|advance@14:1:17:1:0|advance@15:1:17:1:0,
70,production,0,5,20,same_path_repeat,0:4|5:9,,0,0,0,0,1,17,1,0,0,0,0,0,15,5,4e432040d3980853cd56de920bc4c0bdc0549d65d342bfb1d779904b6d010d31,404a3f4879d42b9cf8ec0e0e0b16644e59504012bce01c7e8f702644dc444bc5,fab0cf82f98c705649b0f3067ae4e808354999d42b52adb879e2c6ff5fbca070,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:1|advance@6:1:19:1:1|advance@7:1:19:1:1|advance@8:1:19:1:1|advance@9:1:19:1:1|advance@10:1:17:1:0|advance@11:1:17:1:0|advance@12:1:17:1:0|advance@13:1:17:1:0|advance@14:1:17:1:0|advance@15:1:17:1:0,
71,reference,0,5,20,two_paths_one_modulation,0:4,0:4,0,0,0,0,1,18,1,0,1,18,1,0,15,5,6830564f25de4aafb897347b41b7c3122c76b6b9960bff727b305cf6d6acbaf2,0c85e1644a709e517d14df4ea5d46c26dbd20e4d8977be39b7e4f69cc56b32be,ced366a315ce6aed4ad1a6a21b2db4ead04fb0e215daa8de4404837f7fdb4201,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
71,production,0,5,20,two_paths_one_modulation,0:4,0:4,0,0,0,0,1,18,1,0,1,18,1,0,15,5,6830564f25de4aafb897347b41b7c3122c76b6b9960bff727b305cf6d6acbaf2,aea23aab6b9882cf3211bc402e69b5bf993547c54241883120da5718de871572,ced366a315ce6aed4ad1a6a21b2db4ead04fb0e215daa8de4404837f7fdb4201,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
72,reference,0,5,20,wrong_path_only,,0:4,0,0,0,0,1,19,1,0,1,18,1,0,15,5,7d1d7d321c6bc5c0ba741d8b1a9da1e762dab2ea3de842fcc91bdc6d164d5ee2,dff9efaa49fddcc73caefd3b194a06aad4d6c74dd5e4844e9b782e6086b704e0,dfd7e47082cf2f7ab9a84033f74cf3efa1d0ebae1e63f0dfd0de34b632061959,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:0|advance@1:1:20:1:0|advance@2:1:20:1:0|advance@3:1:20:1:0|advance@4:1:20:1:0|event@5:1:20:1:0|advance@6:1:20:1:0|advance@7:1:20:1:0|advance@8:1:20:1:0|advance@9:1:20:1:0|advance@10:1:19:1:0|advance@11:1:19:1:0|advance@12:1:19:1:0|advance@13:1:19:1:0|advance@14:1:19:1:0|advance@15:1:19:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|event@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
