case_id,root,initial_phase,world,mechanics,participation,support,triggers,predicate_pass,qlp_events,source_fires,physical_work,drive_deliveries,modulatory_deliveries,local_updates,qlp_work,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
186,2500000,5,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,316,6,f77e73689660803013df6667fddb16e981ca5150bd4d6212aa426f4f569074c8,8f8c8ec8b2f030dadb721b2599acf919459948ca76adb06be82382528246a0ae,1,1
186,2500000,5,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,316,6,f77e73689660803013df6667fddb16e981ca5150bd4d6212aa426f4f569074c8,8f8c8ec8b2f030dadb721b2599acf919459948ca76adb06be82382528246a0ae,1,1
187,2500000,6,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,317,7,b32f0727dfe68ef2eb8819d2c296add7c026e83fefdb96660ac4092d5c1254b8,e2e145fc1c41cc9686407b614b062912a2b25416ddaf6c4d30128dbf234ae6bc,1,1
187,2500000,6,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,317,7,b32f0727dfe68ef2eb8819d2c296add7c026e83fefdb96660ac4092d5c1254b8,e2e145fc1c41cc9686407b614b062912a2b25416ddaf6c4d30128dbf234ae6bc,1,1
188,2500000,7,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,318,8,c4976a85ca2a46fde1b3ce8dfb17b0714fe2866d4720c71a115d98f97b30144d,e2e145fc1c41cc9686407b614b062912a2b25416ddaf6c4d30128dbf234ae6bc,1,1
188,2500000,7,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,318,8,c4976a85ca2a46fde1b3ce8dfb17b0714fe2866d4720c71a115d98f97b30144d,e2e145fc1c41cc9686407b614b062912a2b25416ddaf6c4d30128dbf234ae6bc,1,1
189,2500000,8,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,319,9,5e5c63ab9b614774921f470263ce5e64879357bcf56076fa37b1f9ee3361013c,e9f17e9cc913f9c7cc513a8f9d90143a091b511f086d4521833646f8c2b5650d,1,1
189,2500000,8,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,319,9,5e5c63ab9b614774921f470263ce5e64879357bcf56076fa37b1f9ee3361013c,e9f17e9cc913f9c7cc513a8f9d90143a091b511f086d4521833646f8c2b5650d,1,1
190,2500000,9,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,320,0,39f358f7bdcd1954c45f420b1f2b3ec1ee71737cf10bb35d24f6278a3470cae5,19933dc6dbac1f34c7249735cf615fe1307be07c8504484aab090934f8a1271e,1,1
190,2500000,9,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,320,0,39f358f7bdcd1954c45f420b1f2b3ec1ee71737cf10bb35d24f6278a3470cae5,19933dc6dbac1f34c7249735cf615fe1307be07c8504484aab090934f8a1271e,1,1
191,2600000,0,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,311,1,a2702f7fd5f175b1f74309d9a149c17d9fa91053b72f38445992c69222b9f29b,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
191,2600000,0,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,311,1,a2702f7fd5f175b1f74309d9a149c17d9fa91053b72f38445992c69222b9f29b,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
192,2600000,1,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,312,2,6dc25cb64cd27fea3e5ee149bf449e26334a23aa92dbcc25a67d2238c7c730ff,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
192,2600000,1,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,312,2,6dc25cb64cd27fea3e5ee149bf449e26334a23aa92dbcc25a67d2238c7c730ff,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
193,2600000,2,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,313,3,d09fbd6530d21b2c63fc3aafa85af0516ac38f9ef6d9dabfa25d92038e3ddf77,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
193,2600000,2,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,313,3,d09fbd6530d21b2c63fc3aafa85af0516ac38f9ef6d9dabfa25d92038e3ddf77,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
194,2600000,3,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,314,4,3094a990f2c939693baf663d9bc83f1882ac36c2fcf0aae1334b74b3dfa807ab,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
194,2600000,3,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,314,4,3094a990f2c939693baf663d9bc83f1882ac36c2fcf0aae1334b74b3dfa807ab,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
195,2600000,4,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,315,5,69f452f445b9caa19b2ab4b84c499274a795fe232e768d23825675312c34d02b,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
195,2600000,4,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,315,5,69f452f445b9caa19b2ab4b84c499274a795fe232e768d23825675312c34d02b,339fda4a41223714048cfadb15988cca7606480e8aeea7af7d0caab949a2f1b0,1,1
196,2600000,5,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,316,6,f77e73689660803013df6667fddb16e981ca5150bd4d6212aa426f4f569074c8,938f411f03dafe4ef7a10709dc1cbe0fd681862e5ca0af02d8daa992b6b1b5a6,1,1
196,2600000,5,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,316,6,f77e73689660803013df6667fddb16e981ca5150bd4d6212aa426f4f569074c8,938f411f03dafe4ef7a10709dc1cbe0fd681862e5ca0af02d8daa992b6b1b5a6,1,1
197,2600000,6,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,317,7,b32f0727dfe68ef2eb8819d2c296add7c026e83fefdb96660ac4092d5c1254b8,211402748d28999c659c370c14566fa81a027dd86ccbb09148cb52892be3c73f,1,1
197,2600000,6,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,317,7,b32f0727dfe68ef2eb8819d2c296add7c026e83fefdb96660ac4092d5c1254b8,211402748d28999c659c370c14566fa81a027dd86ccbb09148cb52892be3c73f,1,1
198,2600000,7,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,318,8,c4976a85ca2a46fde1b3ce8dfb17b0714fe2866d4720c71a115d98f97b30144d,211402748d28999c659c370c14566fa81a027dd86ccbb09148cb52892be3c73f,1,1
198,2600000,7,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,318,8,c4976a85ca2a46fde1b3ce8dfb17b0714fe2866d4720c71a115d98f97b30144d,211402748d28999c659c370c14566fa81a027dd86ccbb09148cb52892be3c73f,1,1
199,2600000,8,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,319,9,5e5c63ab9b614774921f470263ce5e64879357bcf56076fa37b1f9ee3361013c,6cc707314b67933319504e30421f5f880e14411d3c8e0f673d1accb9f8b0bd04,1,1
199,2600000,8,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,319,9,5e5c63ab9b614774921f470263ce5e64879357bcf56076fa37b1f9ee3361013c,6cc707314b67933319504e30421f5f880e14411d3c8e0f673d1accb9f8b0bd04,1,1
200,2600000,9,closure_cycle,reference,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,320,0,39f358f7bdcd1954c45f420b1f2b3ec1ee71737cf10bb35d24f6278a3470cae5,f5f320dac7607e6610e6b9dc5c3ac9856216b51ce3da61ab055fa6f9dfc6012a,1,1
200,2600000,9,closure_cycle,production,0|0,33251358643|31173148660,qualified|qualified,1,310,5,1250,7,311,622,310,320,0,39f358f7bdcd1954c45f420b1f2b3ec1ee71737cf10bb35d24f6278a3470cae5,f5f320dac7607e6610e6b9dc5c3ac9856216b51ce3da61ab055fa6f9dfc6012a,1,1
