case_id,root,initial_phase,scenario,mechanics,a_updates,b_updates,a_initial_resistance,a_final_resistance,a_initial_coupling,a_final_coupling,a_live,b_initial_resistance,b_final_resistance,b_initial_coupling,b_final_coupling,b_live,drive_deliveries,modulatory_deliveries,fires,resistance_events,proposals,deallocations,crossings,ca_fires,physical_work,final_tick,pressure_phase,raw_trace_hash,body_hash,quiescent,normalized_trace_hash
208,1400000,8,c6_timing_offset,production,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,10,0,2bdf8e8d1869745fa1f1fecaf45db35410e6f13988fa7ff4438ec64377c9f37f,27a5cb10831b8a1a825fad4ad1bfd0a78219cf0755ee5eab59582bcad728b797,1,71753e062e08a517898e04081d996bff23f6e7d674cc2e64dd086a0de7568197
209,1400000,8,c7_contact_fanout,reference,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,8,8,2d796f627a2421132a5685cb39ffd35d6d37a3e1e446b2f8352b2fa235534879,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,4707f4e7c15a683933261d44fb4baab7da45e6998b131441bed3edc52f8dd684
209,1400000,8,c7_contact_fanout,production,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,8,8,2d796f627a2421132a5685cb39ffd35d6d37a3e1e446b2f8352b2fa235534879,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,4707f4e7c15a683933261d44fb4baab7da45e6998b131441bed3edc52f8dd684
210,1400000,9,old_source_local,reference,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,9,9,12f3645aab62128fb79f89595ac3fc2cfe5d40aa60d4b60d10206868129d87ce,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,43a020a9f60a7b88eb7d3abfeaa9eff45c088e0b5dddd6a05cb0516f2808af3d
210,1400000,9,old_source_local,production,1,1,4,7,1,1,1,4,7,1,1,1,4,1,2,2,0,0,0,1,7,9,9,12f3645aab62128fb79f89595ac3fc2cfe5d40aa60d4b60d10206868129d87ce,db0a44b9120a9dd199beadf045694ff4c66a610a53fa6c0a8ff0bbd06a9447f9,1,43a020a9f60a7b88eb7d3abfeaa9eff45c088e0b5dddd6a05cb0516f2808af3d
211,1400000,9,c0_contact_a,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,48c0ba4b027c0e3a7976b32d7b2c11afb7ade7017a2b41af9ff231d4b5e9cfa9,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,2c1fbc491ebd36f4dd1329741d0e21e1fb000de87b72c4a6fc37fa74066524da
211,1400000,9,c0_contact_a,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,48c0ba4b027c0e3a7976b32d7b2c11afb7ade7017a2b41af9ff231d4b5e9cfa9,ba00d12572db4b31f97c445384f9a518f17f3e4a15fd622b1013972b88d93d4c,1,2c1fbc491ebd36f4dd1329741d0e21e1fb000de87b72c4a6fc37fa74066524da
212,1400000,9,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,9,9,9215bae0abb3a6653eeca5c96ce6e446936ab5335c0b3692a1efc1f0975c2221,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,1888b3c260d6a106b814a326a5d709dc49ca0b301fdcf5ce18c1fc020a7b6128
212,1400000,9,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,1,1,6,1,4,1,0,0,0,1,8,9,9,9215bae0abb3a6653eeca5c96ce6e446936ab5335c0b3692a1efc1f0975c2221,10c869f16a8f2fa80fc6d1a1a4605f7db2021487ac8202f28259ab751b8225f6,1,1888b3c260d6a106b814a326a5d709dc49ca0b301fdcf5ce18c1fc020a7b6128
213,1400000,9,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,9,9,1967fc920234e9c5540359207dabf69720f8e683c4d5f47607379c2caab58a1a,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,6e4568df912dc7ff01c49772c3b2d0806baf2e5f15e4b1b359caf6ca7b0a9dfd
213,1400000,9,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,0,0,0,0,0,4,9,9,1967fc920234e9c5540359207dabf69720f8e683c4d5f47607379c2caab58a1a,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1,6e4568df912dc7ff01c49772c3b2d0806baf2e5f15e4b1b359caf6ca7b0a9dfd
214,1400000,9,c3_drive_at_ca,reference,0,0,4,3,1,1,1,4,3,1,1,1,7,0,4,0,0,0,0,2,7,10,0,3eef89951bff6c9e8b2ba45b627dbede016b43139309059c5031bfad719c69ec,f86691b799275dab113c79903fe84395c56ccf43def21ac727db6c7419013ab0,1,89a0606ccd7deb50b212e76b2d6971ee76cf568a419776bb395710ce86996b45
214,1400000,9,c3_drive_at_ca,production,0,0,4,3,1,1,1,4,3,1,1,1,7,0,4,0,0,0,0,2,7,10,0,3eef89951bff6c9e8b2ba45b627dbede016b43139309059c5031bfad719c69ec,f86691b799275dab113c79903fe84395c56ccf43def21ac727db6c7419013ab0,1,89a0606ccd7deb50b212e76b2d6971ee76cf568a419776bb395710ce86996b45
215,1400000,9,c4_late_modulation,reference,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,14,4,ea7b88a1886cfe71617315ae1a2bc31d30fcc8674a840ee03525cdca25e03ed4,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,7f00cf9bb22dc19a9be8c5b38f9a1af9273bade3e1c44b2d664ce01f8e85d713
215,1400000,9,c4_late_modulation,production,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,14,4,ea7b88a1886cfe71617315ae1a2bc31d30fcc8674a840ee03525cdca25e03ed4,d6df230b5513cb422e07cce01ebe0777201ad5c599473363ff7f3d3112327d30,1,7f00cf9bb22dc19a9be8c5b38f9a1af9273bade3e1c44b2d664ce01f8e85d713
216,1400000,9,c5_dense_distractors,reference,1,0,4,6,1,1,1,4,3,1,1,1,71,1,37,1,0,0,0,2,73,10,0,c317fc2f6397fccaeb8fe78cc448c6fcc2514ef67ecd587b948a9fe1848ae55c,dc1f987373fbb964ac5477fc8f003b242572e44a891c1227a087cf71328c015c,1,9d6bdb0d9367f801c6026ab1f5d7f16a0dc29a5cf2c8f5c18dd9e973e0f9db6a
216,1400000,9,c5_dense_distractors,production,1,0,4,6,1,1,1,4,3,1,1,1,71,1,37,1,0,0,0,2,73,10,0,c317fc2f6397fccaeb8fe78cc448c6fcc2514ef67ecd587b948a9fe1848ae55c,dc1f987373fbb964ac5477fc8f003b242572e44a891c1227a087cf71328c015c,1,9d6bdb0d9367f801c6026ab1f5d7f16a0dc29a5cf2c8f5c18dd9e973e0f9db6a
217,1400000,9,c6_swapped_identity,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,48c0ba4b027c0e3a7976b32d7b2c11afb7ade7017a2b41af9ff231d4b5e9cfa9,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,2c1fbc491ebd36f4dd1329741d0e21e1fb000de87b72c4a6fc37fa74066524da
217,1400000,9,c6_swapped_identity,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,48c0ba4b027c0e3a7976b32d7b2c11afb7ade7017a2b41af9ff231d4b5e9cfa9,6af23378e0ef8d547bd2779f240a372dab8f30fceb08ff94d71ce982332b95d9,1,2c1fbc491ebd36f4dd1329741d0e21e1fb000de87b72c4a6fc37fa74066524da
218,1400000,9,c6_reverse_order,reference,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,e47d7a0ddd5927041d2e2a5dc06c22e5c77da634605fe245b4305ffa33aedaba,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,1888b3c260d6a106b814a326a5d709dc49ca0b301fdcf5ce18c1fc020a7b6128
218,1400000,9,c6_reverse_order,production,1,0,4,7,1,1,1,4,4,1,1,1,6,1,4,1,0,0,0,1,8,9,9,e47d7a0ddd5927041d2e2a5dc06c22e5c77da634605fe245b4305ffa33aedaba,1196c6e8fe2e434ca12653a7009105add40a0f879c50133219163c9caa6ba765,1,1888b3c260d6a106b814a326a5d709dc49ca0b301fdcf5ce18c1fc020a7b6128
219,1400000,9,c6_timing_offset,reference,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,11,1,a73f44f14ad82dae0be01ba322eb3faf36f7bf316a1e074ad7eff947c7d7bb8d,27a5cb10831b8a1a825fad4ad1bfd0a78219cf0755ee5eab59582bcad728b797,1,e55754d5082caecee2613850824e1a36884f0fa7fdfdf66a50223204eefe41fd
219,1400000,9,c6_timing_offset,production,1,0,4,6,1,1,1,4,3,1,1,1,6,1,4,1,0,0,0,1,8,11,1,a73f44f14ad82dae0be01ba322eb3faf36f7bf316a1e074ad7eff947c7d7bb8d,27a5cb10831b8a1a825fad4ad1bfd0a78219cf0755ee5eab59582bcad728b797,1,e55754d5082caecee2613850824e1a36884f0fa7fdfdf66a50223204eefe41fd
220,1400000,9,c7_contact_fanout,reference,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,9,9,0bff7585103acf85a8a2c58a423a21a392080075cc7ae0db09db2475c34dd337,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,abf921a3204a02e74808c34878e84c4441cabdb6fcd5cab01f5059ccc2dfa87c
220,1400000,9,c7_contact_fanout,production,1,1,4,7,1,1,1,4,7,1,1,1,6,1,4,2,0,0,0,1,9,9,9,0bff7585103acf85a8a2c58a423a21a392080075cc7ae0db09db2475c34dd337,9ff6f22cea183b936585c3186172b78964d71816fc41260a83300492c856e45b,1,abf921a3204a02e74808c34878e84c4441cabdb6fcd5cab01f5059ccc2dfa87c
