case_id,root,initial_phase,delay,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
215,1500000,9,16,reference,1529326743,1529326743,1529326743,0,8,25,5,43754ef86adc0678fcc484e4535d33cb885a0466494c792045cfbaa184c5993a,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
215,1500000,9,16,production,1529326743,1529326743,1529326743,0,8,25,5,43754ef86adc0678fcc484e4535d33cb885a0466494c792045cfbaa184c5993a,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
216,1500000,9,17,reference,1433743821,1433743821,1433743821,0,8,26,6,474830a8146a846612829d19db9b558a4a3b16db4b753b579c9272f808899cba,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
216,1500000,9,17,production,1433743821,1433743821,1433743821,0,8,26,6,474830a8146a846612829d19db9b558a4a3b16db4b753b579c9272f808899cba,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
217,1500000,9,18,reference,1344134832,1344134832,1344134832,0,8,27,7,d984888aac726fd9d8678571ec60ea63af9f1e362f471caa2e5845176c47342b,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
217,1500000,9,18,production,1344134832,1344134832,1344134832,0,8,27,7,d984888aac726fd9d8678571ec60ea63af9f1e362f471caa2e5845176c47342b,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
218,1500000,9,19,reference,1260126405,1260126405,1260126405,0,8,28,8,6f825560980bc893e98f1504e352b68ea6964229703dd86075c822a7acb5701c,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
218,1500000,9,19,production,1260126405,1260126405,1260126405,0,8,28,8,6f825560980bc893e98f1504e352b68ea6964229703dd86075c822a7acb5701c,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
219,1500000,9,20,reference,1181368504,1181368504,1181368504,0,8,29,9,6c69a0d462c0ed73cbf0d65f173c2dfc8a05d37882bff046fab1500e312b209b,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
219,1500000,9,20,production,1181368504,1181368504,1181368504,0,8,29,9,6c69a0d462c0ed73cbf0d65f173c2dfc8a05d37882bff046fab1500e312b209b,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
220,1500000,9,1024,reference,0,0,0,0,7,1033,3,cac079fadb3a0595d22dd58d5fe037d58997e38ec952a4b32fbc354c55570299,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
220,1500000,9,1024,production,0,0,0,0,7,1033,3,cac079fadb3a0595d22dd58d5fe037d58997e38ec952a4b32fbc354c55570299,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
221,1600000,0,0,reference,4294967296,4294967296,4294967296,0,8,0,0,218565a66996b12a4f7aa4bc10699ae5bba9baac2b6fb14fac062024fb55c5cb,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
221,1600000,0,0,production,4294967296,4294967296,4294967296,0,8,0,0,218565a66996b12a4f7aa4bc10699ae5bba9baac2b6fb14fac062024fb55c5cb,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
222,1600000,0,1,reference,4026531840,4026531840,4026531840,0,8,1,1,00dd5e077a70860eebbde694fb3ed03c8630628bd5359c4570574e0995683712,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
222,1600000,0,1,production,4026531840,4026531840,4026531840,0,8,1,1,00dd5e077a70860eebbde694fb3ed03c8630628bd5359c4570574e0995683712,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
223,1600000,0,2,reference,3774873600,3774873600,3774873600,0,8,2,2,7eae2f52a0636eb8c2d7ee331ce7f7996c3a9d9a1dd75f0cec2702290c907bd2,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
223,1600000,0,2,production,3774873600,3774873600,3774873600,0,8,2,2,7eae2f52a0636eb8c2d7ee331ce7f7996c3a9d9a1dd75f0cec2702290c907bd2,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
224,1600000,0,3,reference,3538944000,3538944000,3538944000,0,8,3,3,ae19bd18dcb6227063c5c4f586aa495cd3d46fc32c8549a9fab1475d30ded30c,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
224,1600000,0,3,production,3538944000,3538944000,3538944000,0,8,3,3,ae19bd18dcb6227063c5c4f586aa495cd3d46fc32c8549a9fab1475d30ded30c,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
225,1600000,0,4,reference,3317760000,3317760000,3317760000,0,8,4,4,228a2e1e0cf5b75337117aa8fd52af474b18859f0545c2293e2c80b5ae6cd12a,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
225,1600000,0,4,production,3317760000,3317760000,3317760000,0,8,4,4,228a2e1e0cf5b75337117aa8fd52af474b18859f0545c2293e2c80b5ae6cd12a,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
226,1600000,0,5,reference,3110400000,3110400000,3110400000,0,8,5,5,4c2bdfbe67a4e66ce061eb40405d738da17f300e03f5c5cc0579366b56e63242,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
226,1600000,0,5,production,3110400000,3110400000,3110400000,0,8,5,5,4c2bdfbe67a4e66ce061eb40405d738da17f300e03f5c5cc0579366b56e63242,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
227,1600000,0,6,reference,2916000000,2916000000,2916000000,0,8,6,6,7bc1dd6f4dbd43ffc4db9fec4a1abf6ee14a955ad1f01d9a5b8f8116f0bb6f6b,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
227,1600000,0,6,production,2916000000,2916000000,2916000000,0,8,6,6,7bc1dd6f4dbd43ffc4db9fec4a1abf6ee14a955ad1f01d9a5b8f8116f0bb6f6b,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
228,1600000,0,7,reference,2733750000,2733750000,2733750000,0,8,7,7,9da7f51cd41d08b0d311c28a2a9bd1c5bc2a60c95943c619a5d87fad6118b02f,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
228,1600000,0,7,production,2733750000,2733750000,2733750000,0,8,7,7,9da7f51cd41d08b0d311c28a2a9bd1c5bc2a60c95943c619a5d87fad6118b02f,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
229,1600000,0,8,reference,2562890625,2562890625,2562890625,0,8,8,8,2413ac7e89d98f73576faec7abcfd367e03901cb02e9c29248cce9285324fb24,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
229,1600000,0,8,production,2562890625,2562890625,2562890625,0,8,8,8,2413ac7e89d98f73576faec7abcfd367e03901cb02e9c29248cce9285324fb24,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
230,1600000,0,9,reference,2402709960,2402709960,2402709960,0,8,9,9,8708a1b0873250ad751b0060f7a9c73ccdcca245efee2d9250216797921d6cff,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
230,1600000,0,9,production,2402709960,2402709960,2402709960,0,8,9,9,8708a1b0873250ad751b0060f7a9c73ccdcca245efee2d9250216797921d6cff,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
231,1600000,0,10,reference,2252540587,2252540587,2252540587,0,8,10,0,0e5b71efe90347dd683c39e011813c31d9ae0e3873aac65a7dea84cab4e22aec,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
231,1600000,0,10,production,2252540587,2252540587,2252540587,0,8,10,0,0e5b71efe90347dd683c39e011813c31d9ae0e3873aac65a7dea84cab4e22aec,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
232,1600000,0,11,reference,2111756800,2111756800,2111756800,0,8,11,1,69b8416b6a83a433c13118b793e2c6791732dcfe32d4b246bab95987fdec39cb,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
232,1600000,0,11,production,2111756800,2111756800,2111756800,0,8,11,1,69b8416b6a83a433c13118b793e2c6791732dcfe32d4b246bab95987fdec39cb,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
233,1600000,0,12,reference,1979772000,1979772000,1979772000,0,8,12,2,226a4b560e518aebfe467a89e8cfc710bbd637e1fa3d41fae3e9f0ed59ab9ed9,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
233,1600000,0,12,production,1979772000,1979772000,1979772000,0,8,12,2,226a4b560e518aebfe467a89e8cfc710bbd637e1fa3d41fae3e9f0ed59ab9ed9,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
234,1600000,0,13,reference,1856036250,1856036250,1856036250,0,8,13,3,a72cb6299a72b2ffef088dcb643c7b06c1f8ab4c0e90c9ffefcaf35d9bad584d,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
234,1600000,0,13,production,1856036250,1856036250,1856036250,0,8,13,3,a72cb6299a72b2ffef088dcb643c7b06c1f8ab4c0e90c9ffefcaf35d9bad584d,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
235,1600000,0,14,reference,1740033984,1740033984,1740033984,0,8,14,4,5f91c49d9874c92e31294ceb6d74514fa335dbfb892ceb5bd7310cef710494cc,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
235,1600000,0,14,production,1740033984,1740033984,1740033984,0,8,14,4,5f91c49d9874c92e31294ceb6d74514fa335dbfb892ceb5bd7310cef710494cc,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
236,1600000,0,15,reference,1631281860,1631281860,1631281860,0,8,15,5,ca934d1e6d2f8b5298af6a99ace6026ced0280f238ef3c0436d7872eb78d746d,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
236,1600000,0,15,production,1631281860,1631281860,1631281860,0,8,15,5,ca934d1e6d2f8b5298af6a99ace6026ced0280f238ef3c0436d7872eb78d746d,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
237,1600000,0,16,reference,1529326743,1529326743,1529326743,0,8,16,6,cd155387487a780ea2fab50199b613d31e41b84db39cd4a4bbd50bb64d9eea74,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
237,1600000,0,16,production,1529326743,1529326743,1529326743,0,8,16,6,cd155387487a780ea2fab50199b613d31e41b84db39cd4a4bbd50bb64d9eea74,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
238,1600000,0,17,reference,1433743821,1433743821,1433743821,0,8,17,7,f1c25a165617aebc53bed3491ca5977b7f1c339c7618e7f7cd6f14b280be5e75,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
238,1600000,0,17,production,1433743821,1433743821,1433743821,0,8,17,7,f1c25a165617aebc53bed3491ca5977b7f1c339c7618e7f7cd6f14b280be5e75,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
239,1600000,0,18,reference,1344134832,1344134832,1344134832,0,8,18,8,169c7b797b482e04cf1852c0d24c7a78c4a5ceb927d4827a4b7b0462fcfc11ee,69d634bc07c0e98c245b63fc56fd2adb540354b04d536169f1cb35a057fd51be,1,1,1
239,1600000,0,18,production,1344134832,1344134832,1344134832,0,8,18,8,169c7b797b482e04cf1852c0d24c7a78c4a5ceb927d4827a4b7b0462fcfc11ee,69d634bc07c0e98c245b63fc56fd2adb540354b04d536169f1cb35a057fd51be,1,1,1
240,1600000,0,19,reference,1260126405,1260126405,1260126405,0,8,19,9,0f92bea550ac320d4f682463d7585b273ba2610eee48834c8f3ede8e65c8831a,69d634bc07c0e98c245b63fc56fd2adb540354b04d536169f1cb35a057fd51be,1,1,1
240,1600000,0,19,production,1260126405,1260126405,1260126405,0,8,19,9,0f92bea550ac320d4f682463d7585b273ba2610eee48834c8f3ede8e65c8831a,69d634bc07c0e98c245b63fc56fd2adb540354b04d536169f1cb35a057fd51be,1,1,1
241,1600000,0,20,reference,1181368504,1181368504,1181368504,0,8,20,0,72feea31fda83fa3dc31fab57c7ede50788b069dfdef654c19849bdfdfa4d617,a07fceb0943e5c160329341bf502af0e491972fb3b99428bd3301043e3a85949,1,1,1
241,1600000,0,20,production,1181368504,1181368504,1181368504,0,8,20,0,72feea31fda83fa3dc31fab57c7ede50788b069dfdef654c19849bdfdfa4d617,a07fceb0943e5c160329341bf502af0e491972fb3b99428bd3301043e3a85949,1,1,1
242,1600000,0,1024,reference,0,0,0,0,7,1024,4,aa786964a560b18f788b6146a7c42169b00caec07bdef664afdc649b7b71b618,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
242,1600000,0,1024,production,0,0,0,0,7,1024,4,aa786964a560b18f788b6146a7c42169b00caec07bdef664afdc649b7b71b618,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
243,1600000,1,0,reference,4294967296,4294967296,4294967296,0,8,1,1,784ff3ecb9384fe2956e83c3872a50fee0967e431fa4ed314142cc3995bfb438,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
243,1600000,1,0,production,4294967296,4294967296,4294967296,0,8,1,1,784ff3ecb9384fe2956e83c3872a50fee0967e431fa4ed314142cc3995bfb438,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
244,1600000,1,1,reference,4026531840,4026531840,4026531840,0,8,2,2,12b7636214d580246374c00a9e0c076a8cd7454af13208bde168a863ed10d356,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
244,1600000,1,1,production,4026531840,4026531840,4026531840,0,8,2,2,12b7636214d580246374c00a9e0c076a8cd7454af13208bde168a863ed10d356,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
245,1600000,1,2,reference,3774873600,3774873600,3774873600,0,8,3,3,1faceade9c27205935d737d2e9f86c652a760334c694fb3e8a6e471eada416aa,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
245,1600000,1,2,production,3774873600,3774873600,3774873600,0,8,3,3,1faceade9c27205935d737d2e9f86c652a760334c694fb3e8a6e471eada416aa,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
246,1600000,1,3,reference,3538944000,3538944000,3538944000,0,8,4,4,a8a7546bff50a3c3be51b1fd8b3e500e5e1c17436820b980e5c59780c21fa401,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
246,1600000,1,3,production,3538944000,3538944000,3538944000,0,8,4,4,a8a7546bff50a3c3be51b1fd8b3e500e5e1c17436820b980e5c59780c21fa401,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
247,1600000,1,4,reference,3317760000,3317760000,3317760000,0,8,5,5,b195fd7a54adec16d46ccd772011c5bc00eaf77e7daeb9756b6abf453a497848,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
247,1600000,1,4,production,3317760000,3317760000,3317760000,0,8,5,5,b195fd7a54adec16d46ccd772011c5bc00eaf77e7daeb9756b6abf453a497848,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
248,1600000,1,5,reference,3110400000,3110400000,3110400000,0,8,6,6,02433d96a92b303c0ffde21d2f6ba5aa41c8ed10c45f298aa1f7202fa7101d92,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
248,1600000,1,5,production,3110400000,3110400000,3110400000,0,8,6,6,02433d96a92b303c0ffde21d2f6ba5aa41c8ed10c45f298aa1f7202fa7101d92,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
249,1600000,1,6,reference,2916000000,2916000000,2916000000,0,8,7,7,36227ea4f5b728b8d557f0339052e8290885e0aab446047c03d9b20ef52bb671,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
249,1600000,1,6,production,2916000000,2916000000,2916000000,0,8,7,7,36227ea4f5b728b8d557f0339052e8290885e0aab446047c03d9b20ef52bb671,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
250,1600000,1,7,reference,2733750000,2733750000,2733750000,0,8,8,8,89f48d795adbb5ec8bf8700228f793c958ac11bbe6e665d60ac53bc3f61e0be3,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
250,1600000,1,7,production,2733750000,2733750000,2733750000,0,8,8,8,89f48d795adbb5ec8bf8700228f793c958ac11bbe6e665d60ac53bc3f61e0be3,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
251,1600000,1,8,reference,2562890625,2562890625,2562890625,0,8,9,9,cfd056eb48be2aa0e45fb7c38f6345c421d9d23310b6c5cfa6832713261836ee,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
251,1600000,1,8,production,2562890625,2562890625,2562890625,0,8,9,9,cfd056eb48be2aa0e45fb7c38f6345c421d9d23310b6c5cfa6832713261836ee,98bbb3d1d8f4c3017683318c276ac071d414ad3b5cff0606a445e72ca9ac96c6,1,1,1
252,1600000,1,9,reference,2402709960,2402709960,2402709960,0,8,10,0,bccac80e5798e5e0c7c61d6e7cdcea79a63d5cacb9508aa6959d1974ccaf8980,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
252,1600000,1,9,production,2402709960,2402709960,2402709960,0,8,10,0,bccac80e5798e5e0c7c61d6e7cdcea79a63d5cacb9508aa6959d1974ccaf8980,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
253,1600000,1,10,reference,2252540587,2252540587,2252540587,0,8,11,1,502709d8f28e6ab27ef6ee8751a37e81595d503d2d5d73edeb01ab5f12a33635,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
253,1600000,1,10,production,2252540587,2252540587,2252540587,0,8,11,1,502709d8f28e6ab27ef6ee8751a37e81595d503d2d5d73edeb01ab5f12a33635,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
254,1600000,1,11,reference,2111756800,2111756800,2111756800,0,8,12,2,859e9bb6ac906784ef7e37212587885eef16ef82be4e9adc3bd431d02866f7da,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
254,1600000,1,11,production,2111756800,2111756800,2111756800,0,8,12,2,859e9bb6ac906784ef7e37212587885eef16ef82be4e9adc3bd431d02866f7da,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
255,1600000,1,12,reference,1979772000,1979772000,1979772000,0,8,13,3,9dd26e320dd1d55b3ff8dc674c34624e5e5c4e5ca689ca377682a0438b54a781,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
255,1600000,1,12,production,1979772000,1979772000,1979772000,0,8,13,3,9dd26e320dd1d55b3ff8dc674c34624e5e5c4e5ca689ca377682a0438b54a781,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
256,1600000,1,13,reference,1856036250,1856036250,1856036250,0,8,14,4,c92a4cd06213d3ac41b765dfd3c86d3f3a13382987ef667ec8180a934d3ab7eb,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
256,1600000,1,13,production,1856036250,1856036250,1856036250,0,8,14,4,c92a4cd06213d3ac41b765dfd3c86d3f3a13382987ef667ec8180a934d3ab7eb,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
257,1600000,1,14,reference,1740033984,1740033984,1740033984,0,8,15,5,6ad23948984c0944be6242c0941f7966ee14957b38ad946ab604d73154bedc0f,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
257,1600000,1,14,production,1740033984,1740033984,1740033984,0,8,15,5,6ad23948984c0944be6242c0941f7966ee14957b38ad946ab604d73154bedc0f,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
258,1600000,1,15,reference,1631281860,1631281860,1631281860,0,8,16,6,2c21a83d1d1c682c3b8af9c3aba6dcae3ee53a0a82b6c24a0fe13523c32fa302,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
258,1600000,1,15,production,1631281860,1631281860,1631281860,0,8,16,6,2c21a83d1d1c682c3b8af9c3aba6dcae3ee53a0a82b6c24a0fe13523c32fa302,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
259,1600000,1,16,reference,1529326743,1529326743,1529326743,0,8,17,7,2619a0a37af930f79f5b5c111a4cf4c3b6bf654b18809a861a8ab6b5eb2f4125,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
259,1600000,1,16,production,1529326743,1529326743,1529326743,0,8,17,7,2619a0a37af930f79f5b5c111a4cf4c3b6bf654b18809a861a8ab6b5eb2f4125,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
260,1600000,1,17,reference,1433743821,1433743821,1433743821,0,8,18,8,d2171236c524365ea41d0dddddf5e504d12333958281fc70a92d9752c9d0e699,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
260,1600000,1,17,production,1433743821,1433743821,1433743821,0,8,18,8,d2171236c524365ea41d0dddddf5e504d12333958281fc70a92d9752c9d0e699,e3ae671aa0a1d40da69047dc10569ee07ff7a70af84c006c2352250fc1d3d7c1,1,1,1
261,1600000,1,18,reference,1344134832,1344134832,1344134832,0,8,19,9,33f4bfee723d549a4cd17827e65e630d6ce4e0b7ecf3d7df09289a2c415dd2b0,69d634bc07c0e98c245b63fc56fd2adb540354b04d536169f1cb35a057fd51be,1,1,1
261,1600000,1,18,production,1344134832,1344134832,1344134832,0,8,19,9,33f4bfee723d549a4cd17827e65e630d6ce4e0b7ecf3d7df09289a2c415dd2b0,69d634bc07c0e98c245b63fc56fd2adb540354b04d536169f1cb35a057fd51be,1,1,1
262,1600000,1,19,reference,1260126405,1260126405,1260126405,0,8,20,0,e645176ebc257626a437ae1451bd7022b3e9383aacd7d0879d64934cc672de9e,a07fceb0943e5c160329341bf502af0e491972fb3b99428bd3301043e3a85949,1,1,1
262,1600000,1,19,production,1260126405,1260126405,1260126405,0,8,20,0,e645176ebc257626a437ae1451bd7022b3e9383aacd7d0879d64934cc672de9e,a07fceb0943e5c160329341bf502af0e491972fb3b99428bd3301043e3a85949,1,1,1
263,1600000,1,20,reference,1181368504,1181368504,1181368504,0,8,21,1,ae93816f071a2be204a3603c5078323a3658432186aa0294685002879f5d7419,a07fceb0943e5c160329341bf502af0e491972fb3b99428bd3301043e3a85949,1,1,1
263,1600000,1,20,production,1181368504,1181368504,1181368504,0,8,21,1,ae93816f071a2be204a3603c5078323a3658432186aa0294685002879f5d7419,a07fceb0943e5c160329341bf502af0e491972fb3b99428bd3301043e3a85949,1,1,1
264,1600000,1,1024,reference,0,0,0,0,7,1025,5,9d1316848432466f4bdd8535d6d206dad3bbf9ae559aedb91eaf401f39a78290,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
264,1600000,1,1024,production,0,0,0,0,7,1025,5,9d1316848432466f4bdd8535d6d206dad3bbf9ae559aedb91eaf401f39a78290,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
265,1600000,2,0,reference,4294967296,4294967296,4294967296,0,8,2,2,e6d1d1bbc56e737e6f007da30222e7ce16de2b47ad42c83ab92cf6516635b16d,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
265,1600000,2,0,production,4294967296,4294967296,4294967296,0,8,2,2,e6d1d1bbc56e737e6f007da30222e7ce16de2b47ad42c83ab92cf6516635b16d,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
266,1600000,2,1,reference,4026531840,4026531840,4026531840,0,8,3,3,41843e25646d0e6159c5af03ba5e62bf3b489989c6d33abace63906416946b26,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
266,1600000,2,1,production,4026531840,4026531840,4026531840,0,8,3,3,41843e25646d0e6159c5af03ba5e62bf3b489989c6d33abace63906416946b26,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
267,1600000,2,2,reference,3774873600,3774873600,3774873600,0,8,4,4,749031aaf0c2411e975af62028c5c673489cf30eb11000c00d8d273fde2d9614,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
267,1600000,2,2,production,3774873600,3774873600,3774873600,0,8,4,4,749031aaf0c2411e975af62028c5c673489cf30eb11000c00d8d273fde2d9614,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
268,1600000,2,3,reference,3538944000,3538944000,3538944000,0,8,5,5,28189eb835dac77a512d23b6da229382779d6f4346a6dd146bb84bface8a4650,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
268,1600000,2,3,production,3538944000,3538944000,3538944000,0,8,5,5,28189eb835dac77a512d23b6da229382779d6f4346a6dd146bb84bface8a4650,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
