case_id,root,creation_phase,family,mechanics,points,trace_hash,physical_work,drive,modulation,updates,proposals,deallocations,qlp,final_tick,body_hash,quiescent,equivalent_future,replay_equal,mechanics_equal,predicate_pass
124,4800000,7,wrong_path_modulation,reference,initial@0/7:1/1/0/0/0/1;before_wrong_return@5/12:1/1/5/4294967296/0/1;after_wrong_return@5/12:1/1/5/4294967296/0/1;death@10/17:0/0/0/0/0/0,4b86475f9ba9340bf9ac8a5c47a774a14669869cfc9803f7c5ef3712ac2197e8,5,3,1,0,0,1,0,17,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
124,4800000,7,wrong_path_modulation,production,initial@0/7:1/1/0/0/0/1;before_wrong_return@5/12:1/1/5/4294967296/0/1;after_wrong_return@5/12:1/1/5/4294967296/0/1;death@10/17:0/0/0/0/0/0,4b86475f9ba9340bf9ac8a5c47a774a14669869cfc9803f7c5ef3712ac2197e8,5,3,1,0,0,1,0,17,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
125,4800000,7,late_consequence_no_resurrection,reference,initial@0/7:1/1/0/0/0/1;dead_before_return@10/17:0/0/0/0/0/0;after_late_return@11/18:0/0/0/0/0/0,73612bd9a67f680ae4afe9c311ab203711539e4ec24e42d76d278f0a704c2217,5,3,1,0,0,1,0,18,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
125,4800000,7,late_consequence_no_resurrection,production,initial@0/7:1/1/0/0/0/1;dead_before_return@10/17:0/0/0/0/0/0;after_late_return@11/18:0/0/0/0/0/0,73612bd9a67f680ae4afe9c311ab203711539e4ec24e42d76d278f0a704c2217,5,3,1,0,0,1,0,18,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
126,4800000,7,repeated_supported_consequence,reference,initial@0/7:1/1/0/0/0/1;after_first@5/12:1/4/0/4294967296/4294967296/1;after_second@6/13:1/7/0/8321499136/12616466432/1;last_live@75/82:1/1/9/96876761/12616466432/1;death@76/83:0/0/0/0/0/0,7475aa58a3cc8f5ae951abb1a332d4fbd9a30729914fbc8dff2130d68ff6acb4,11,6,2,2,0,1,0,83,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
126,4800000,7,repeated_supported_consequence,production,initial@0/7:1/1/0/0/0/1;after_first@5/12:1/4/0/4294967296/4294967296/1;after_second@6/13:1/7/0/8321499136/12616466432/1;last_live@75/82:1/1/9/96876761/12616466432/1;death@76/83:0/0/0/0/0/0,7475aa58a3cc8f5ae951abb1a332d4fbd9a30729914fbc8dff2130d68ff6acb4,11,6,2,2,0,1,0,83,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
127,4800000,8,unused_proposal,reference,initial@0/8:1/1/0/0/0/1;age_9@9/17:1/1/9/0/0/1;death@10/18:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,18,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
127,4800000,8,unused_proposal,production,initial@0/8:1/1/0/0/0/1;age_9@9/17:1/1/9/0/0/1;death@10/18:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,18,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
128,4800000,8,repeated_use_no_consequence,reference,initial@0/8:1/1/0/0/0/1;age_9@9/17:1/1/9/12571524225/0/1;death@10/18:0/0/0/0/0/0,ab04cb64e915de5e3fed3ab4d127a3de1c7a37f9fad279f8b733e60aeb7dcfe6,9,8,0,0,0,1,0,18,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
128,4800000,8,repeated_use_no_consequence,production,initial@0/8:1/1/0/0/0/1;age_9@9/17:1/1/9/12571524225/0/1;death@10/18:0/0/0/0/0/0,ab04cb64e915de5e3fed3ab4d127a3de1c7a37f9fad279f8b733e60aeb7dcfe6,9,8,0,0,0,1,0,18,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
129,4800000,8,one_qualified_consequence,reference,initial@0/8:1/1/0/0/0/1;before_consequence@5/13:1/1/5/4294967296/0/1;after_consequence@5/13:1/4/0/4294967296/4294967296/1;last_live@44/52:1/1/9/346608838/4294967296/1;death@45/53:0/0/0/0/0/0,eae2f3e1cae25b503fdbb837dc6c943436ffcf18421ec5ef21f19314ef296f56,6,3,1,1,0,1,0,53,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
129,4800000,8,one_qualified_consequence,production,initial@0/8:1/1/0/0/0/1;before_consequence@5/13:1/1/5/4294967296/0/1;after_consequence@5/13:1/4/0/4294967296/4294967296/1;last_live@44/52:1/1/9/346608838/4294967296/1;death@45/53:0/0/0/0/0/0,eae2f3e1cae25b503fdbb837dc6c943436ffcf18421ec5ef21f19314ef296f56,6,3,1,1,0,1,0,53,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
130,4800000,8,same_durable_state_same_future,reference,after_consequence@9/57:0/0/0/0/0/0;last_live@48/57:0/0/0/0/0/0;death@49/57:0/0/0/0/0/0,a177bfb1324ce58b2a7ab9de2158e48e0d54c55721447afa643bf94ee62e9855,6,3,1,1,0,1,0,57,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
130,4800000,8,same_durable_state_same_future,production,after_consequence@9/57:0/0/0/0/0/0;last_live@48/57:0/0/0/0/0/0;death@49/57:0/0/0/0/0/0,a177bfb1324ce58b2a7ab9de2158e48e0d54c55721447afa643bf94ee62e9855,6,3,1,1,0,1,0,57,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
131,4800000,8,wrong_path_modulation,reference,initial@0/8:1/1/0/0/0/1;before_wrong_return@5/13:1/1/5/4294967296/0/1;after_wrong_return@5/13:1/1/5/4294967296/0/1;death@10/18:0/0/0/0/0/0,6e17c358d7a767039457aee068720c2cc4fbe7ab564e9de9819b1904fe526da7,5,3,1,0,0,1,0,18,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
131,4800000,8,wrong_path_modulation,production,initial@0/8:1/1/0/0/0/1;before_wrong_return@5/13:1/1/5/4294967296/0/1;after_wrong_return@5/13:1/1/5/4294967296/0/1;death@10/18:0/0/0/0/0/0,6e17c358d7a767039457aee068720c2cc4fbe7ab564e9de9819b1904fe526da7,5,3,1,0,0,1,0,18,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
132,4800000,8,late_consequence_no_resurrection,reference,initial@0/8:1/1/0/0/0/1;dead_before_return@10/18:0/0/0/0/0/0;after_late_return@11/19:0/0/0/0/0/0,5b5a84d544e1300b009b3ce9dc153b96d6ec6aff3b83a58fe61b82fd3f46a6b3,5,3,1,0,0,1,0,19,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
132,4800000,8,late_consequence_no_resurrection,production,initial@0/8:1/1/0/0/0/1;dead_before_return@10/18:0/0/0/0/0/0;after_late_return@11/19:0/0/0/0/0/0,5b5a84d544e1300b009b3ce9dc153b96d6ec6aff3b83a58fe61b82fd3f46a6b3,5,3,1,0,0,1,0,19,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
133,4800000,8,repeated_supported_consequence,reference,initial@0/8:1/1/0/0/0/1;after_first@5/13:1/4/0/4294967296/4294967296/1;after_second@6/14:1/7/0/8321499136/12616466432/1;last_live@75/83:1/1/9/96876761/12616466432/1;death@76/84:0/0/0/0/0/0,0d4eb1ca2e70d4fc171befe085b0e42f8a326a9a37422066161c4bf6f93b07a9,11,6,2,2,0,1,0,84,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
133,4800000,8,repeated_supported_consequence,production,initial@0/8:1/1/0/0/0/1;after_first@5/13:1/4/0/4294967296/4294967296/1;after_second@6/14:1/7/0/8321499136/12616466432/1;last_live@75/83:1/1/9/96876761/12616466432/1;death@76/84:0/0/0/0/0/0,0d4eb1ca2e70d4fc171befe085b0e42f8a326a9a37422066161c4bf6f93b07a9,11,6,2,2,0,1,0,84,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
134,4800000,9,unused_proposal,reference,initial@0/9:1/1/0/0/0/1;age_9@9/18:1/1/9/0/0/1;death@10/19:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,19,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
134,4800000,9,unused_proposal,production,initial@0/9:1/1/0/0/0/1;age_9@9/18:1/1/9/0/0/1;death@10/19:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,19,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
135,4800000,9,repeated_use_no_consequence,reference,initial@0/9:1/1/0/0/0/1;age_9@9/18:1/1/9/12571524225/0/1;death@10/19:0/0/0/0/0/0,642c7d76b7c61e83901444d6318b3c5dd4ed3eb8383309890fc7c40125aae284,9,8,0,0,0,1,0,19,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
135,4800000,9,repeated_use_no_consequence,production,initial@0/9:1/1/0/0/0/1;age_9@9/18:1/1/9/12571524225/0/1;death@10/19:0/0/0/0/0/0,642c7d76b7c61e83901444d6318b3c5dd4ed3eb8383309890fc7c40125aae284,9,8,0,0,0,1,0,19,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
136,4800000,9,one_qualified_consequence,reference,initial@0/9:1/1/0/0/0/1;before_consequence@5/14:1/1/5/4294967296/0/1;after_consequence@5/14:1/4/0/4294967296/4294967296/1;last_live@44/53:1/1/9/346608838/4294967296/1;death@45/54:0/0/0/0/0/0,78fe98efc35220752d525820c06e750efd020feb7a24824ded7b569dc7046f6f,6,3,1,1,0,1,0,54,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
136,4800000,9,one_qualified_consequence,production,initial@0/9:1/1/0/0/0/1;before_consequence@5/14:1/1/5/4294967296/0/1;after_consequence@5/14:1/4/0/4294967296/4294967296/1;last_live@44/53:1/1/9/346608838/4294967296/1;death@45/54:0/0/0/0/0/0,78fe98efc35220752d525820c06e750efd020feb7a24824ded7b569dc7046f6f,6,3,1,1,0,1,0,54,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
137,4800000,9,same_durable_state_same_future,reference,after_consequence@9/58:0/0/0/0/0/0;last_live@48/58:0/0/0/0/0/0;death@49/58:0/0/0/0/0/0,ddeb8e552d8a132d1ba550a315130027bf14590c5ab036f49c1d87e4114d703c,6,3,1,1,0,1,0,58,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
137,4800000,9,same_durable_state_same_future,production,after_consequence@9/58:0/0/0/0/0/0;last_live@48/58:0/0/0/0/0/0;death@49/58:0/0/0/0/0/0,ddeb8e552d8a132d1ba550a315130027bf14590c5ab036f49c1d87e4114d703c,6,3,1,1,0,1,0,58,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
138,4800000,9,wrong_path_modulation,reference,initial@0/9:1/1/0/0/0/1;before_wrong_return@5/14:1/1/5/4294967296/0/1;after_wrong_return@5/14:1/1/5/4294967296/0/1;death@10/19:0/0/0/0/0/0,11a04622a171dc58f8563f34afdbe8f42d071b7b66742c414e7d95eeaa3769f0,5,3,1,0,0,1,0,19,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
138,4800000,9,wrong_path_modulation,production,initial@0/9:1/1/0/0/0/1;before_wrong_return@5/14:1/1/5/4294967296/0/1;after_wrong_return@5/14:1/1/5/4294967296/0/1;death@10/19:0/0/0/0/0/0,11a04622a171dc58f8563f34afdbe8f42d071b7b66742c414e7d95eeaa3769f0,5,3,1,0,0,1,0,19,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
139,4800000,9,late_consequence_no_resurrection,reference,initial@0/9:1/1/0/0/0/1;dead_before_return@10/19:0/0/0/0/0/0;after_late_return@11/20:0/0/0/0/0/0,02cd5aa9bb2285a6512edad6bbed4fae5fa943de8d69bf2691df53da52c35b49,5,3,1,0,0,1,0,20,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
139,4800000,9,late_consequence_no_resurrection,production,initial@0/9:1/1/0/0/0/1;dead_before_return@10/19:0/0/0/0/0/0;after_late_return@11/20:0/0/0/0/0/0,02cd5aa9bb2285a6512edad6bbed4fae5fa943de8d69bf2691df53da52c35b49,5,3,1,0,0,1,0,20,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
140,4800000,9,repeated_supported_consequence,reference,initial@0/9:1/1/0/0/0/1;after_first@5/14:1/4/0/4294967296/4294967296/1;after_second@6/15:1/7/0/8321499136/12616466432/1;last_live@75/84:1/1/9/96876761/12616466432/1;death@76/85:0/0/0/0/0/0,68eb0cdb13ef50da3801aeba3064275ebeff1ece2ec7e1ff25e8ffa9ba0bdc6d,11,6,2,2,0,1,0,85,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
140,4800000,9,repeated_supported_consequence,production,initial@0/9:1/1/0/0/0/1;after_first@5/14:1/4/0/4294967296/4294967296/1;after_second@6/15:1/7/0/8321499136/12616466432/1;last_live@75/84:1/1/9/96876761/12616466432/1;death@76/85:0/0/0/0/0/0,68eb0cdb13ef50da3801aeba3064275ebeff1ece2ec7e1ff25e8ffa9ba0bdc6d,11,6,2,2,0,1,0,85,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
