case_id,root,absolute_phase,family,mechanics,class,period_firings,period_ticks,first_firings,continuation_firings,excitatory_fire_counts,inhibitor_firings,excitatory_traversals,relay_traversals,negative_traversals,scheduled_deliveries,continuation_deliveries,physical_work,final_tick,states,naturally_quiescent,ceiling_reached,continuation_ceiling_reached,unbounded_match,trace_hash,continuation_trace_hash,body_hash,live_hash,replay_equal,mechanics_equal,predicate_pass,case_pass
214,5900000,9,subthreshold_c2_t3,reference,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,10,1/1000000/2;1/1000000/2,true,false,false,true,8f6feae4b896469f13b32fdd9c207633cbf21f3fb23c622b657c158db1b2479e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3bc4ece51151f590c10f34364ef6dab96ba88acd6bc596932f9a359b3d2ddee3,868957cfd19ef7a9005e06730575b12f01015039fc06abf78d1d1565b9d85edf,true,true,true,true
214,5900000,9,subthreshold_c2_t3,production,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,10,1/1000000/2;1/1000000/2,true,false,false,true,8f6feae4b896469f13b32fdd9c207633cbf21f3fb23c622b657c158db1b2479e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3bc4ece51151f590c10f34364ef6dab96ba88acd6bc596932f9a359b3d2ddee3,b1a695077c459a1d7734db916b144f916cb8ff817efcdcb93ec3a768f3dd472d,true,true,true,true
215,5900000,9,strength_h1,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,104,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,234a56e33d7bb3f0b40eaa7386526fc7b6f852df009727a8194620a4cb56d5ff,3759e4714a9a9d939efaf55cf97d4be578964b668213ed444e424faafe998d08,bd3c9bf5d36809b4dea6dace1b072c2df8bf798491b38b75cedca3dee9ec6fde,855b5fb8a2193084364a910e4fbeaa8951f34fff401cf903336a48220e9eb3f2,true,true,true,true
215,5900000,9,strength_h1,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,104,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,234a56e33d7bb3f0b40eaa7386526fc7b6f852df009727a8194620a4cb56d5ff,3759e4714a9a9d939efaf55cf97d4be578964b668213ed444e424faafe998d08,bd3c9bf5d36809b4dea6dace1b072c2df8bf798491b38b75cedca3dee9ec6fde,12e13ae315e6bb2802b74881ad4716da6eb29f1b6dda72c68a66a0b92f819ef0,true,true,true,true
216,5900000,9,strength_h2,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,104,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,2a6ec6975dc8c37c32228ec8b2552a301181881304d7d440f1cfeab6ca5e09f1,c9e0437a7906830d9f3d4e9186661cf84f635977212146a7fcc6053e92daf3b7,2a6a7a32df38ed92db86c914576204c5c77dc1a6eea6826f063d073b3f610cb8,d0b1518afe99f070bde6a6954b966b22814428b2a3e96f3dd25dc489d181a93a,true,true,true,true
216,5900000,9,strength_h2,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,104,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,2a6ec6975dc8c37c32228ec8b2552a301181881304d7d440f1cfeab6ca5e09f1,c9e0437a7906830d9f3d4e9186661cf84f635977212146a7fcc6053e92daf3b7,2a6a7a32df38ed92db86c914576204c5c77dc1a6eea6826f063d073b3f610cb8,4f7584885c83fe0e79a3d80682df6057208c5c27b0389449402a6f89539e25d0,true,true,true,true
217,5900000,9,strength_h3,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,1beb4646cb5c8a95b8d2df94742d6fd0a5ff819b53ad9f72fc84c58d87662ce9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0708310e4ceb29df35e1094e9541e00c26910a9fadf6820f06cd2aa99ef46b01,936f62792b85eabbe3736b015dae7a4c8da1767b09a7d15eec58836ffa11026b,true,true,true,true
217,5900000,9,strength_h3,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,1beb4646cb5c8a95b8d2df94742d6fd0a5ff819b53ad9f72fc84c58d87662ce9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0708310e4ceb29df35e1094e9541e00c26910a9fadf6820f06cd2aa99ef46b01,41da8a4e603646543a107a0d2337a9c7f79410e6c27586877d74c7a284532e93,true,true,true,true
218,5900000,9,strength_h4,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,38b450e6f5627ceb3a3676e45f71b6df0facdc7ec55269d1877db5aeb5900b72,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,afb6bd0d871dffa882c3b59181f8b26da6225f98dfb5226da893d333fa3cc7b4,f171a78072b83ab955cad41467b0e3b9a46a0ec676ec07d5e9f4ac3f123180e5,true,true,true,true
218,5900000,9,strength_h4,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,38b450e6f5627ceb3a3676e45f71b6df0facdc7ec55269d1877db5aeb5900b72,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,afb6bd0d871dffa882c3b59181f8b26da6225f98dfb5226da893d333fa3cc7b4,712819f792c2cfe5bc745c417900440ad66fb3611db5f0586627b412fc0f7811,true,true,true,true
219,5900000,9,strength_h8,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,6c43a376e08d99c5b6d0625d785fa4d44d0ae4ca695094db3b4b03ee3e2ccfd3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e82bc77bc33679cc5b5ddd96535f49330aa1e932757beda5859bfaa81755810,fb36d91d8113a727ca3c8307033661cdc8302b6adf1ca9a9bf99a41559ccab90,true,true,true,true
219,5900000,9,strength_h8,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,11,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,6c43a376e08d99c5b6d0625d785fa4d44d0ae4ca695094db3b4b03ee3e2ccfd3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e82bc77bc33679cc5b5ddd96535f49330aa1e932757beda5859bfaa81755810,804416e970c8eeaa735aec78a6bbd5e45d08a4f7f12fcf62d5d223c63383677d,true,true,true,true
220,5900000,9,two_loops_one_inhibited,reference,periodic,2,2,251,32,1|1|141|140,2,282,2,2,256,32,288,289,1/999972/2;1/999972/2;1/999972/2;1/999972/2;1/999972/1;1/999972/-16;1/999972/1;1/999972/-16,false,true,true,true,db2ffb8345b6a2ed864826f3d233a728af156e6994b0439f2eb6f0d7f7f66172,643aeb2ad76e1b52ecf161bd2a2d4062ead0c086d92c7cb98e6dec9df858a4e7,e3a4bba2746c6453798428df386c4d76bf7ecc2ee93025aa9887f768f40eb114,82d918e57925a6b19c8d20bc59c88d25cbe482df50979b6d8429837b7c3f8ab3,true,true,true,true
220,5900000,9,two_loops_one_inhibited,production,periodic,2,2,251,32,1|1|141|140,2,282,2,2,256,32,288,289,1/999972/2;1/999972/2;1/999972/2;1/999972/2;1/999972/1;1/999972/-16;1/999972/1;1/999972/-16,false,true,true,true,db2ffb8345b6a2ed864826f3d233a728af156e6994b0439f2eb6f0d7f7f66172,643aeb2ad76e1b52ecf161bd2a2d4062ead0c086d92c7cb98e6dec9df858a4e7,e3a4bba2746c6453798428df386c4d76bf7ecc2ee93025aa9887f768f40eb114,5ddc002d8137e04eeae4e3120a5b9c26cfd3d43a5d235d6e3a524c1edd7c50db,true,true,true,true
221,6000000,0,baseline_reciprocal,reference,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,287,1/999972/2;1/999972/2,false,true,true,true,c99e0c1e8d4da85c4d6e0612015044f995994026f703afcccbda2e07c21a445c,0ad54b2cb6797dffea2d9c1b41beb9270e92d08c1536c5860d68f463e592c055,ee369570ab183621a8cddfe3278adb3f4d20fb0a90468d62d51550e960b18a3e,5436e468fa11fdf2c9c4f2b779b6470b4f2701bd921857a1599964de8c35f6ca,true,true,true,true
221,6000000,0,baseline_reciprocal,production,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,287,1/999972/2;1/999972/2,false,true,true,true,c99e0c1e8d4da85c4d6e0612015044f995994026f703afcccbda2e07c21a445c,0ad54b2cb6797dffea2d9c1b41beb9270e92d08c1536c5860d68f463e592c055,ee369570ab183621a8cddfe3278adb3f4d20fb0a90468d62d51550e960b18a3e,3a0d916a527ee2d54c54a4ced33821100cc02e505efa96de76bca2d9cc4c1eaa,true,true,true,true
222,6000000,0,main_local_h16_alternating_phase,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,e99d54572949dceb186c20f21fbe2a23d4205f3ee305b5b658b2896c90a8ba71,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e899e22ff2b4e16f663ad5ad8c4b183d7a102cec3aea42b7eab1fb8830c67dc,3b1ed2b9093516550e2e1e5457060e7a8df3827e10deb76a3444857ca26f2747,true,true,true,true
222,6000000,0,main_local_h16_alternating_phase,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,e99d54572949dceb186c20f21fbe2a23d4205f3ee305b5b658b2896c90a8ba71,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e899e22ff2b4e16f663ad5ad8c4b183d7a102cec3aea42b7eab1fb8830c67dc,8c74418465e18b16956c06c848b47055485b22e6d747e00363542a0d25d6e863,true,true,true,true
223,6000000,0,chain_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,7,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,4d1d88ad45ae397ce4444a35178cb15b89a582d7d6aec0c3c1d5d0d7b0e51b05,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e3ffd1813d76d406c8457116c51a660655568f191744541af381491d1cc9abff,036854169f9d5b2c529473dbd634a80e408164cf88d91e6cb6d1004d6dcd0672,true,true,true,true
223,6000000,0,chain_8_delay_1_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,7,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,4d1d88ad45ae397ce4444a35178cb15b89a582d7d6aec0c3c1d5d0d7b0e51b05,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e3ffd1813d76d406c8457116c51a660655568f191744541af381491d1cc9abff,ecbecd77cab1896dd2d30018b20a0f574e5915c512de56641c146388bd85b7c8,true,true,true,true
224,6000000,0,chain_8_delay_0_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,0,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,b1f5d9b85fe42d98a2696f1875b97131fbd30a3b9e49b46ce168bd6f938da230,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,15ba4396586628d7f49715690b2c0afaabbd77eb57499325f58c8285d9f8f325,89e90f527da0fd6350533d8bcee6edfd8c9f61476277ce591ac1b872ac987aed,true,true,true,true
224,6000000,0,chain_8_delay_0_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,0,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,b1f5d9b85fe42d98a2696f1875b97131fbd30a3b9e49b46ce168bd6f938da230,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,15ba4396586628d7f49715690b2c0afaabbd77eb57499325f58c8285d9f8f325,89e90f527da0fd6350533d8bcee6edfd8c9f61476277ce591ac1b872ac987aed,true,true,true,true
225,6000000,0,wrong_path_h16,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,95,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,16e867df46ad7bde63a6b0baa4696766349c651ca9a294e0f69223aecbfcf1ae,969ae85b503d05466feeb5f4aff91aea5791872866f58b7fbfe47aa50e6cd027,9930a7a8b413025ec8db635dc4d39ccbe38a921eb2bdf6c570de84ff735bc653,4a03f2a589feca95eb4d69fa06a6334233a249812f58cf88a6cdddd2c3683fb5,true,true,true,true
225,6000000,0,wrong_path_h16,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,95,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,16e867df46ad7bde63a6b0baa4696766349c651ca9a294e0f69223aecbfcf1ae,969ae85b503d05466feeb5f4aff91aea5791872866f58b7fbfe47aa50e6cd027,9930a7a8b413025ec8db635dc4d39ccbe38a921eb2bdf6c570de84ff735bc653,1bcb39eba014ec470db9ad1aa0724068f272f2a2bc49e1fd016ad61f0fe2daf3,true,true,true,true
226,6000000,0,untraversed_h16,reference,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,143,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,cab23b44dff5d499efdb5588e24f708497e717bce64e5aa35afbaf5e856bb503,596308c48e08d9115b37e49b30dfddf4d6fc0c0d681a297b12d593b018660418,34bd451526e4d5bd7dfda829d3160494e5a13e45ddc9f32a43c323236f75ca7a,c708aaba2936137bf8e53aeb73c88395140d998b1873ee1957e2e00ad0bc2012,true,true,true,true
226,6000000,0,untraversed_h16,production,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,143,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,cab23b44dff5d499efdb5588e24f708497e717bce64e5aa35afbaf5e856bb503,596308c48e08d9115b37e49b30dfddf4d6fc0c0d681a297b12d593b018660418,34bd451526e4d5bd7dfda829d3160494e5a13e45ddc9f32a43c323236f75ca7a,02f923296eeb97fbdc9a2fc1b52eeaf3f313570152727461812631084f4cc7a4,true,true,true,true
227,6000000,0,reciprocal_mixed_delay_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,1,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1f06f5374802e9bc4c43af5669189a3a4dd7eee370fa7c6e3bf0839a043d5961,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,90daa821f119a52bbcd967320b8c6b26c6877b22b5de6157d639e8d499cdc1b0,5fe40db5d097e092b463cdaeaec392ae0339a020b9f13ad6a00f916a2a68e26c,true,true,true,true
227,6000000,0,reciprocal_mixed_delay_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,1,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1f06f5374802e9bc4c43af5669189a3a4dd7eee370fa7c6e3bf0839a043d5961,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,90daa821f119a52bbcd967320b8c6b26c6877b22b5de6157d639e8d499cdc1b0,68928b383a77e7f913e76cdce9873ae89672b0d9dbd482438fd7a1ff4a5294ac,true,true,true,true
228,6000000,0,reciprocal_delay_1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,df4787f853db4bd8a03784a2879be224db4cde68cdd549de7bf971e359973e00,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f6c72ad3de9c20741137c672f25341b2929ddce21da0d26448cb501794a4d207,ff8d78aafb155394f9506d59478332b0bd23cd4452b8537bc0e2e33f43d69bca,true,true,true,true
228,6000000,0,reciprocal_delay_1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,df4787f853db4bd8a03784a2879be224db4cde68cdd549de7bf971e359973e00,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f6c72ad3de9c20741137c672f25341b2929ddce21da0d26448cb501794a4d207,fc82d0794797b2b1b4759b95d11aa5ec866942b1315107b134b702d86713af17,true,true,true,true
229,6000000,0,reciprocal_delay_2_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,4,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,9fb3c423850ae06b011508ba038c749a1a248b4b6f5f8f633d42cab90a419df5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,89dec3eaed728652f78f8f1efd65f06b03890c57da9123a20b67be0d4cecf0a4,d0bafbe70903d5861121ae54ae12efd31f36bedb570db3abaca09d3369ddaef9,true,true,true,true
229,6000000,0,reciprocal_delay_2_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,4,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,9fb3c423850ae06b011508ba038c749a1a248b4b6f5f8f633d42cab90a419df5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,89dec3eaed728652f78f8f1efd65f06b03890c57da9123a20b67be0d4cecf0a4,84c143613691e1262c3d61a71989670bd11b1d4f659cedc5d4fdba443a961707,true,true,true,true
230,6000000,0,reciprocal_delay_3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,63e7322a7215de49ce5db4d82ed7bc97d14f84958bb1bd4978e5f6906d338a86,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a85973fe1b6d8441d80a604f5999a1005a3a6f562f0a5bdf259a860dc09bc9b8,bcb78c2c2d9cc03e2299951378eae7cca7e620856fcdf9781619144ab89f6a0c,true,true,true,true
230,6000000,0,reciprocal_delay_3_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,6,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,63e7322a7215de49ce5db4d82ed7bc97d14f84958bb1bd4978e5f6906d338a86,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a85973fe1b6d8441d80a604f5999a1005a3a6f562f0a5bdf259a860dc09bc9b8,a0e6cb0b843f2833f6708a3cc81199e80e38a70d3830311030002fdee3b138da,true,true,true,true
231,6000000,0,cycle_3_delay_1_h16,reference,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,3,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,70df1378bbc23752e49899460120bcba425a25e64dbb9365570f4d262358fab0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0cf58f9221bb07c25eb20affb87c2618dfe028c5a6eaae278e2619d1a2b0f1b6,08c640f38f603e8e5810534f680b9167ab34fb991465d2d6cd1a83e7111a60fd,true,true,true,true
231,6000000,0,cycle_3_delay_1_h16,production,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,3,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,70df1378bbc23752e49899460120bcba425a25e64dbb9365570f4d262358fab0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0cf58f9221bb07c25eb20affb87c2618dfe028c5a6eaae278e2619d1a2b0f1b6,91f235ae1453ab962bfc0e2aa3e3b9c7d060f5a9af45c5f8e157dc94012c782e,true,true,true,true
232,6000000,0,cycle_4_delay_1_h16,reference,dies,0,0,4,0,1|1|1|1,4,4,4,4,13,0,13,4,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,c0ad3487086be0fb2407e4b7ea793ee48a70575e83761c6e99cc69c34575cd3b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e483439179df2c572c2f365a2b289ee9f1eefd52f0b6edabbffed9bb77f75a87,7dce451fc3f1d2ae6ed2057646e53a5cd9ae72bfc2712039851231745bb041e6,true,true,true,true
232,6000000,0,cycle_4_delay_1_h16,production,dies,0,0,4,0,1|1|1|1,4,4,4,4,13,0,13,4,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,c0ad3487086be0fb2407e4b7ea793ee48a70575e83761c6e99cc69c34575cd3b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e483439179df2c572c2f365a2b289ee9f1eefd52f0b6edabbffed9bb77f75a87,6e69987b5efc75d226bdf030e23421df3da31bd546c36d1c6ad7abec2abf68be,true,true,true,true
233,6000000,0,cycle_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,8,8,8,25,0,25,8,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,a929d9564a6db6a75406d132edb7adb7de866400297baad8643d3c37d9658002,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5e3430d73af27e5f7d1f021b44f4d3900ff25691301e29746ace0f350c05242b,f51d14eb3645f2bf505ec5f5f01857f122940544f8da45f0ee3d36be88ccd9d6,true,true,true,true
233,6000000,0,cycle_8_delay_1_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,8,8,8,25,0,25,8,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,a929d9564a6db6a75406d132edb7adb7de866400297baad8643d3c37d9658002,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5e3430d73af27e5f7d1f021b44f4d3900ff25691301e29746ace0f350c05242b,49412546ea638a125918354037effd092b43e48663424c129da1b58af4918b04,true,true,true,true
234,6000000,0,reciprocal_c1_t1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,8e599794ae34f156600d69d02a8aac4a890851330c8dc1b2f8aceaefe4ed62d9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81d94c56f154b07554174cd180e0754a70391f25eca4cc1c1bc5dc4612d0d6ab,56e883f1d0291fd1167b0fcb96d2472fb11fbe9217ac28349bf606346dd098bd,true,true,true,true
234,6000000,0,reciprocal_c1_t1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,8e599794ae34f156600d69d02a8aac4a890851330c8dc1b2f8aceaefe4ed62d9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81d94c56f154b07554174cd180e0754a70391f25eca4cc1c1bc5dc4612d0d6ab,3c63df97d761d2cf28ea0edab2782354bd9a819695906b8c08befe94ccfae4f9,true,true,true,true
235,6000000,0,reciprocal_c3_t3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/3;1/1000000/3;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,30d84e7f1248b1a0f029009c55043bee3cfc466a420aeb171162cc25694017d2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,bbabab74d13b984d74c04ae6760feefb857fa3f423b8894878eeed294a798c13,e344781fddab4fd00de5020f1c580e69347da0d5807ab0a51cf9fe1d99bef41a,true,true,true,true
