case_id,family,initial_phase,root_ordinal,mechanics,points,trace_hash,physical_work,drive_deliveries,modulatory_deliveries,local_updates,proposals,deallocations,qlp_traversals,final_tick,final_pressure_phase,body_hash,naturally_quiescent,time_partition_equal
47,late_unmaintained,4,0,reference,initial@4:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,a6cae4bb3008028350daa3a0787300d3d93caca6a4fdd65bb1189067da90324a,1,1
47,late_unmaintained,4,0,production,initial@4:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,a6cae4bb3008028350daa3a0787300d3d93caca6a4fdd65bb1189067da90324a,1,1
48,wrong_path,4,0,reference,initial@4:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/1378967296|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3280985780|1/94/1/-1/0/0/0,cc494e0fc7dcbb54dcbfb6a940cf290c3a82885888fd856a6975bb69d891f7df,9,8,0,0,0,1,0,60,0,e91c50578237c37796f46554e8e8f64edaeeedbcc26e90fa43a6b7dfc95d8b1f,1,1
48,wrong_path,4,0,production,initial@4:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/1378967296|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3280985780|1/94/1/-1/0/0/0,cc494e0fc7dcbb54dcbfb6a940cf290c3a82885888fd856a6975bb69d891f7df,9,8,0,0,0,1,0,60,0,e91c50578237c37796f46554e8e8f64edaeeedbcc26e90fa43a6b7dfc95d8b1f,1,1
49,stress_then_stop,4,0,reference,initial@4:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,4cc7b7993e16879c98767fb065ba6b7dadcd669855123c812cf180a870a0efee,1,1
49,stress_then_stop,4,0,production,initial@4:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,4cc7b7993e16879c98767fb065ba6b7dadcd669855123c812cf180a870a0efee,1,1
50,time_partition,4,0,reference,initial@4:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,fa51755124cdaa0958989a260278c26f7d1dd8f06aa78c08da7b574d08890cf9,1,1
50,time_partition,4,0,production,initial@4:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,fa51755124cdaa0958989a260278c26f7d1dd8f06aa78c08da7b574d08890cf9,1,1
51,never_used,5,0,reference,initial@5:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,f96ff9664ff5f3289dd94a57e5c3153aadad7251ce44dbf850126dac5ab39d4a,1,1
51,never_used,5,0,production,initial@5:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,f96ff9664ff5f3289dd94a57e5c3153aadad7251ce44dbf850126dac5ab39d4a,1,1
52,recently_used,5,0,reference,initial@5:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,17acb9b5452b92eea464466db35910c92cd2a929453063112ef33af6f4ddf94c,1,1
52,recently_used,5,0,production,initial@5:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,17acb9b5452b92eea464466db35910c92cd2a929453063112ef33af6f4ddf94c,1,1
53,same_age_magnitude,5,0,reference,initial@5:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,c47fc53f8f15b72df58263a621dd0c74d613258b0610830994bf760719464e72,1,1
53,same_age_magnitude,5,0,production,initial@5:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,c47fc53f8f15b72df58263a621dd0c74d613258b0610830994bf760719464e72,1,1
54,use_no_consequence,5,0,reference,initial@5:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,e9549335134e77c54f29fd38c54daf0f1e88438f8b01ad6103ecb05739ee0cff,1,1
54,use_no_consequence,5,0,production,initial@5:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,e9549335134e77c54f29fd38c54daf0f1e88438f8b01ad6103ecb05739ee0cff,1,1
55,timely_consequence,5,0,reference,initial@5:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,880e85623bb4aed7519a4a70bf74783ebf03fac2ffec0aa9eb0306a89ae597a3,1,1
55,timely_consequence,5,0,production,initial@5:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,880e85623bb4aed7519a4a70bf74783ebf03fac2ffec0aa9eb0306a89ae597a3,1,1
56,late_maintained,5,0,reference,initial@5:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,a9e40017ed6285a0bf759be6a7f3997c5079fa07121e4566254034ce811c79bf,1,1
56,late_maintained,5,0,production,initial@5:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,a9e40017ed6285a0bf759be6a7f3997c5079fa07121e4566254034ce811c79bf,1,1
57,late_unmaintained,5,0,reference,initial@5:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,2c3bb2ca844597ec553cf40985e6d9b9459e9d722c510fddf0aa2d003214c2a8,1,1
57,late_unmaintained,5,0,production,initial@5:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,2c3bb2ca844597ec553cf40985e6d9b9459e9d722c510fddf0aa2d003214c2a8,1,1
58,wrong_path,5,0,reference,initial@5:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/1184567296|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3086585780|1/94/1/-1/0/0/0,34728a85d64db985556e40f5309a0251f30c9199fcf932e20f54b67cc490e927,9,8,0,0,0,1,0,60,0,b7440b4addb5374b9c85cde75bb103a486d916bf74c6ddc73d6a237e7b6c24a8,1,1
58,wrong_path,5,0,production,initial@5:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/1184567296|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/3086585780|1/94/1/-1/0/0/0,34728a85d64db985556e40f5309a0251f30c9199fcf932e20f54b67cc490e927,9,8,0,0,0,1,0,60,0,b7440b4addb5374b9c85cde75bb103a486d916bf74c6ddc73d6a237e7b6c24a8,1,1
59,stress_then_stop,5,0,reference,initial@5:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,da24711c80dd428e77f65543c0654338f2e8165e498156a4af6acb2f4d073eb1,1,1
59,stress_then_stop,5,0,production,initial@5:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,da24711c80dd428e77f65543c0654338f2e8165e498156a4af6acb2f4d073eb1,1,1
60,time_partition,5,0,reference,initial@5:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,0c890016d099baf4595632cbf78549708570d9c9d94148dfc1eccce4528d2beb,1,1
60,time_partition,5,0,production,initial@5:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,0c890016d099baf4595632cbf78549708570d9c9d94148dfc1eccce4528d2beb,1,1
61,never_used,6,0,reference,initial@6:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,f052114534407919574226cb6b12aa146251acf4e8f4689523ebee8776e59cc7,1,1
61,never_used,6,0,production,initial@6:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:0/0/1/-1/0/0/0|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,60,0,f052114534407919574226cb6b12aa146251acf4e8f4689523ebee8776e59cc7,1,1
62,recently_used,6,0,reference,initial@6:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,e89051b4a762657233465c8951475604af06b3c6f8ce32c01eada1e99fa2d4a6,1,1
62,recently_used,6,0,production,initial@6:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_use@9:1/1/1/13/4294967296/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@10:1/1/1/13/0/0/268435456|1/99/1/-1/0/0/0|1/99/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,171665990869fc0dfe73c1ff1aa1d32d689e6663edb909506dcd1027dab67636,3,2,0,0,0,1,0,60,0,e89051b4a762657233465c8951475604af06b3c6f8ce32c01eada1e99fa2d4a6,1,1
63,same_age_magnitude,6,0,reference,initial@6:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,2a9a6e387476ddc253f2ff4d6e3e3b29ae34b25d88089b3d0abff130899cc968,1,1
63,same_age_magnitude,6,0,production,initial@6:1/8/1/-1/0/0/0|1/8/1/-1/0/0/0|1/8/1/-1/0/0/0;before_pressure@29:1/6/1/-1/2562890625/0/0|1/7/1/-1/2938059318/0/0|1/7/1/-1/4198185727/0/0;after_pressure@30:1/6/1/-1/0/0/1892257336|1/7/1/-1/0/0/1540536686|1/7/1/-1/0/0/359168177;final@70:1/2/1/-1/0/0/1892257336|1/3/1/-1/0/0/1540536686|1/3/1/-1/0/0/359168177,5c763631b35ef8a9ad3b1ad856f35a7a6a37f4d3fb95b7d2e8d29939bdf092a0,16,16,0,0,0,0,0,70,0,2a9a6e387476ddc253f2ff4d6e3e3b29ae34b25d88089b3d0abff130899cc968,1,1
64,use_no_consequence,6,0,reference,initial@6:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,fd949bcb7e7bca3d9bc3aa99f678c931c3a21fad5cafa235dae5d7a6420a88dd,1,1
64,use_no_consequence,6,0,production,initial@6:1/3/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@40:1/2/1/41/8210642547/0/0|1/96/1/-1/0/0/0|1/96/1/-1/0/0/0;final@90:0/0/1/-1/0/0/0|1/91/1/-1/0/0/0|1/91/1/-1/0/0/0,5d0c90bea53c9ce75341df3a872e2108025923189b597299264393159ef4a74f,19,18,0,0,0,1,0,90,0,fd949bcb7e7bca3d9bc3aa99f678c931c3a21fad5cafa235dae5d7a6420a88dd,1,1
65,timely_consequence,6,0,reference,initial@6:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,8f3da6ea7888b6e1f270109f6a6bef7c88cf55840498fb9ecf11a31d8563a865,1,1
65,timely_consequence,6,0,production,initial@6:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_pressure@20:1/1/1/22/3018850304/0/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;after_consequence@21:1/3/1/-1/2830172160/2830172160/0|1/98/1/-1/0/0/0|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,02989becd7d9ca6982f4a357ccd758e0a59640132cbd20b99ddb26997b8e24ac,8,5,1,1,0,1,0,60,0,8f3da6ea7888b6e1f270109f6a6bef7c88cf55840498fb9ecf11a31d8563a865,1,1
66,late_maintained,6,0,reference,initial@6:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,1d8ac15ec1d9326d7c5fa018bab5009a7a12ab8fd7a571f18f8dadf146a8d0d5,1,1
66,late_maintained,6,0,production,initial@6:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:1/1/1/-1/5373062834/0/0|1/1/1/-1/5373062834/0/0;after_consequence@35:1/4/1/-1/5037246406/5037246406/0|1/4/1/-1/5037246406/5037246406/0;final@70:1/1/1/-1/0/5037246406/647011414|1/1/1/-1/0/5037246406/647011414,516288484aef502e19715f811d24e6506445ae4b788a9e2a014301a8f6b069df,24,19,2,2,0,0,1,70,0,1d8ac15ec1d9326d7c5fa018bab5009a7a12ab8fd7a571f18f8dadf146a8d0d5,1,1
67,late_unmaintained,6,0,reference,initial@6:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,c18f6b4f96adb167ce691fa3f0f564dcf776b02bc0b2bac0020f74aed404b5c2,1,1
67,late_unmaintained,6,0,production,initial@6:1/2/1/-1/0/0/0|1/2/1/-1/0/0/0;before_consequence@34:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;after_consequence@35:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0;final@70:0/0/1/-1/0/0/0|0/0/1/-1/0/0/0,bdf6629fcc5209903f752a26a1e3a55a39949d1dcad5eba96d80f42186bb5df8,7,4,1,0,0,2,0,70,0,c18f6b4f96adb167ce691fa3f0f564dcf776b02bc0b2bac0020f74aed404b5c2,1,1
68,wrong_path,6,0,reference,initial@6:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/977207296|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/2879225780|1/94/1/-1/0/0/0,5f93ff496ce48c6fc50eb67cd403f03fe748d1176e81a551ba2d324076cf1e6c,9,8,0,0,0,1,0,60,0,0643c6ff8547ba7402fbf858310b81af1aec7887f706dc3026ec2dd233835894,1,1
68,wrong_path,6,0,production,initial@6:1/1/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_other_activity@20:0/0/1/-1/0/0/0|1/100/1/21/4562686664/0/977207296|1/98/1/-1/0/0/0;final@60:0/0/1/-1/0/0/0|1/97/1/-1/0/0/2879225780|1/94/1/-1/0/0/0,5f93ff496ce48c6fc50eb67cd403f03fe748d1176e81a551ba2d324076cf1e6c,9,8,0,0,0,1,0,60,0,0643c6ff8547ba7402fbf858310b81af1aec7887f706dc3026ec2dd233835894,1,1
69,stress_then_stop,6,0,reference,initial@6:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,f1194ee8068e617f421e2074cda325f347ddfbf759377ddb916afd02c2d62e60,1,1
69,stress_then_stop,6,0,production,initial@6:1/2/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_active@50:1/1/1/53/4148553109/0/0|1/95/1/-1/0/0/0|1/95/1/-1/0/0/0;final@100:0/0/1/-1/0/0/0|1/90/1/-1/0/0/0|1/90/1/-1/0/0/0,ed2fe9614d8b16ca5ecacd63c4dfbc86feb4435f4e6bce391698e2a448a785ff,17,16,0,0,0,1,0,100,0,f1194ee8068e617f421e2074cda325f347ddfbf759377ddb916afd02c2d62e60,1,1
70,time_partition,6,0,reference,initial@6:1/4/1/-1/0/0/0|1/100/1/-1/0/0/0|1/100/1/-1/0/0/0;after_partition@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0;final@61:0/0/1/-1/0/0/0|1/94/1/-1/0/0/0|1/94/1/-1/0/0/0,c97b488d7841aef03c75fb37f378b2e01ba33a7ae7141c71c1445f019bfd940b,9,7,1,0,0,1,0,61,1,869d913ec3fd6f252c80198691f8cfa08d053b3ed513a48560f56042da26ebbd,1,1
