case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass
199,5100000,9,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,9,ab5870bcc7276e596d1ee7fb5cc4cb339089bdf42cb105ec24b4964d4cda68dd,ef64eace922d62007835c0b3307eb14a6a3299070ba3ca1fb2024baa34c749b6,41012b5f9ee351963c46be9ef9f7c29c7c07016ad30049d376fbc79776d4f6f7,true,true,true,true,true
200,5100000,9,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,9,02afe66d1a1030ecfb17333ef803d00123c46e9ba9acd82f65be899b4dd02111,04062fdd283324ada383e6df09ad2e10b45a28e7cacdf223e5298e901b16bea9,d910ef77f17d8b63334115adc78b0d56e27294ce44dd0577a749b70603c14785,true,true,true,true,true
200,5100000,9,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,9,02afe66d1a1030ecfb17333ef803d00123c46e9ba9acd82f65be899b4dd02111,04062fdd283324ada383e6df09ad2e10b45a28e7cacdf223e5298e901b16bea9,d910ef77f17d8b63334115adc78b0d56e27294ce44dd0577a749b70603c14785,true,true,true,true,true
201,5200000,0,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,1,7b5efb1d815bd18f6de819dfaf81c5898c3cc796408074a3e6a1a7c97e12677b,5a55389d32c433b1d0430b74433b543921e76db26f0be9e542dd42b6b6bf8513,c9aa1e65c9b2a629aa528526722e2b0033257a44f8e184307909fd8e4f2c3113,true,true,false,true,false
201,5200000,0,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,1,7b5efb1d815bd18f6de819dfaf81c5898c3cc796408074a3e6a1a7c97e12677b,5a55389d32c433b1d0430b74433b543921e76db26f0be9e542dd42b6b6bf8513,47d6098a7489fb71bdc4f890ef4a4d700eb3fe73ea78198c514b466f62ee2d69,true,true,false,true,false
202,5200000,0,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,1,645dd88c5b158d6e7e32380e52ff9688572e56491521289ba5d04a4a9b9eb55a,dd63362dc09fe164d28ccd578a214d6ef05700c3c25694deac3372e5146d84fe,9f2a940adc50169a9eba54628fd5f576ffcfa669c87afa5fc18db3b1257bddd7,true,true,false,true,false
202,5200000,0,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,1,645dd88c5b158d6e7e32380e52ff9688572e56491521289ba5d04a4a9b9eb55a,dd63362dc09fe164d28ccd578a214d6ef05700c3c25694deac3372e5146d84fe,cfc952ba09c1f0fe196b268998672d48ac35b5d7087a3b408475138971254c4c,true,true,false,true,false
203,5200000,0,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,12,3b7e7efc0c824453945db7aaaab408ca12743f85eea4d31ae1f0eb53270aa59c,4bcca492375b3bdd715f0e4bb12e4ffc741a9a01780b9bfa0930ce5599edb3b8,e55b5ebb17ee6eaac4b54bfcc3d760e94f06138e8b58b7a13e2e8c2f58e4fa06,true,true,false,true,false
203,5200000,0,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,12,3b7e7efc0c824453945db7aaaab408ca12743f85eea4d31ae1f0eb53270aa59c,4bcca492375b3bdd715f0e4bb12e4ffc741a9a01780b9bfa0930ce5599edb3b8,8789c639a7fa609320ce68d2bbd8c1943b330d477e004fc106455627d17489b3,true,true,false,true,false
204,5200000,0,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,12,c88e9b38226a32da18b5457e09295d11f5e9431cd2e43889ff4c2c41c807ec73,88ea6e770d4d491a594eeb4a61a8abb9de524468c42871c205e26e6105882f50,bed7557bd5a6563f7b4108ddff7874de4e23ae308a3800f19ebcaba556022c89,true,true,false,true,false
204,5200000,0,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,12,c88e9b38226a32da18b5457e09295d11f5e9431cd2e43889ff4c2c41c807ec73,88ea6e770d4d491a594eeb4a61a8abb9de524468c42871c205e26e6105882f50,6fd62c130c194d10f2d13ea3b3390a29b3f066f3f845dfc0892c8d987ee0e49a,true,true,false,true,false
205,5200000,0,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,1,1769241bdad4576e92b6d27c55e52874ef4047947e36f0d7d55dec82b60dfa82,08e14bfff0fb45fee23df1cecc10d8e9395924e734427c0f891f55b0405e6321,1508f33d574964d5e758c16a160969dd4f85d3e08f3a3a10ab5a730540290c1f,true,true,false,true,false
205,5200000,0,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,1,1769241bdad4576e92b6d27c55e52874ef4047947e36f0d7d55dec82b60dfa82,08e14bfff0fb45fee23df1cecc10d8e9395924e734427c0f891f55b0405e6321,900ca27036b923e9f9ea1cd2aed09df6c78ce18310685fc9ff48d01b466f146a,true,true,false,true,false
206,5200000,0,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,1,6abc422e09be03de387e97a49238b1d0bd25126b0dd6b3cb4849ed949ab76f57,e5d59c09907ae6bad0e84892aa6121c90d30d9b00c851f830de19f04b963a358,7cbfeedb98e8fd76050cf25ca9c98111de918382ad6824cd5c5ff941fb34818b,true,true,false,true,false
206,5200000,0,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,1,6abc422e09be03de387e97a49238b1d0bd25126b0dd6b3cb4849ed949ab76f57,e5d59c09907ae6bad0e84892aa6121c90d30d9b00c851f830de19f04b963a358,d54e8e53677aac3fd7179631d7c4496c8ed471e2a265623fb594039ebd0c2def,true,true,false,true,false
207,5200000,0,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,1,4dfb006685670f2cdee6b6231d1ee95c6017db314cf1b8ae6432568be67a5a43,dc8d21a19d3f690aa9a9ae601e8520d8a2684c8b4b2b11b40119843232a06774,280b1d2e3f01580c606c3b93471ba47c03d3b8b586605139ab262dd3ac8136e7,true,true,false,true,false
207,5200000,0,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,1,4dfb006685670f2cdee6b6231d1ee95c6017db314cf1b8ae6432568be67a5a43,dc8d21a19d3f690aa9a9ae601e8520d8a2684c8b4b2b11b40119843232a06774,5dbf78c3ae1b9c546fe16902a383ad2fab1a8345935d1fb88fd7958769ff475c,true,true,false,true,false
208,5200000,0,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,1,3fcdd65883c7a818159b25bb8687c95b701c478e135a6a7de3cd0d445ba842f4,969343c718f67900bfbe369a18b5d7795d81e0f6ea6c1c657755ae01dcb8b403,d9e5837ff7bad41c7bbea6a086fadda77432b5bafa9203ec15209683214ecf0b,true,true,false,true,false
208,5200000,0,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,1,3fcdd65883c7a818159b25bb8687c95b701c478e135a6a7de3cd0d445ba842f4,969343c718f67900bfbe369a18b5d7795d81e0f6ea6c1c657755ae01dcb8b403,7ef29110c02b69a0682d7952820d585546fc5037552bc0093ce607022b766101,true,true,false,true,false
209,5200000,0,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,40,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,30cdd20d7cddc353b24a02ddb50fe9b227bbabf3db5394fc6ac0cb636f144eaf,642a76cf63bcdda659b971b46e587c631fdaae06d9ff90af31503701442ed989,true,true,false,true,false
209,5200000,0,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,40,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,30cdd20d7cddc353b24a02ddb50fe9b227bbabf3db5394fc6ac0cb636f144eaf,5dab9fa30d2c0b93fc2f52df73340dec5f91cf08f7abe0b582ca203271995ba3,true,true,false,true,false
210,5200000,0,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,40,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8adaf9ee49a1608c4bb96479fbf634a7a6f42f642f00a39f0cdc88e765033a31,9f7f5b76bd35da895c18f7338e55f731e7c9040502357039c1b72d04ee336618,true,true,false,true,false
210,5200000,0,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,40,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8adaf9ee49a1608c4bb96479fbf634a7a6f42f642f00a39f0cdc88e765033a31,e11199625d827a7a508fbd7c05b10042e98ccb69958fe5b9d9a379ad5c7ff510,true,true,false,true,false
211,5200000,0,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,1,2ac96d70ccc89b833a919a81597236108d114cf7b365b7f125946d3237a48036,d823f667d46dad00e2a19d0ef2347ee0c9bae18e15ba7b6a46a0abe96fbe1a8f,be88393145a211079b1d78ca8adbddbbc2d5463dc9529a9edf1812b13a5ff18c,true,true,false,true,false
211,5200000,0,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,1,2ac96d70ccc89b833a919a81597236108d114cf7b365b7f125946d3237a48036,d823f667d46dad00e2a19d0ef2347ee0c9bae18e15ba7b6a46a0abe96fbe1a8f,21b40cb4f2aaa8025f45dfab093a6d5235f848c18dacda48c63e5c8637fe8cec,true,true,false,true,false
212,5200000,0,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,1,c0a80c0160761856c1fab1a3587176a9210f510ce4a36c83a647598589cf8a3f,59d972c34c65d74f5949d344af53f83b62a093923377315af06ff828fc4689c1,95fba4b2641edfd4cd16762c0e9db415e51baddaea9770af23c1e2b2dbba8ecf,true,true,false,true,false
212,5200000,0,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,1,c0a80c0160761856c1fab1a3587176a9210f510ce4a36c83a647598589cf8a3f,59d972c34c65d74f5949d344af53f83b62a093923377315af06ff828fc4689c1,0586110ebccef1589b0270de1df059ea86dcd45c626a2bfeaad3e340673bda50,true,true,false,true,false
213,5200000,0,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,0,b5a3c04241fa39cddf5d5c8feb20bfbf9c44a68b09d83bdb6668c79d7c198886,856a0ec29c5df2d189670b81c3c93686a3e866ac8f4c81e7a744baa2cba907e8,aa24a9ffaa15a3581080619b86496d1074e22ae357add84c12d97fdf4f9a2eff,true,true,true,true,true
213,5200000,0,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,0,b5a3c04241fa39cddf5d5c8feb20bfbf9c44a68b09d83bdb6668c79d7c198886,856a0ec29c5df2d189670b81c3c93686a3e866ac8f4c81e7a744baa2cba907e8,aa24a9ffaa15a3581080619b86496d1074e22ae357add84c12d97fdf4f9a2eff,true,true,true,true,true
214,5200000,0,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,0,ee81fd917707a2f1fce3d321bb2e848238fea8442f45737160535be32b68f015,6d78721e1e60d456ec508eafd66e3aed3841e52b1a48fad9d39cf23970b8c8f0,cab20b61a07535aa8d606adefc9b22ab06b72ae35e16e8f56fa33938b75cef6d,true,true,true,true,true
214,5200000,0,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,0,ee81fd917707a2f1fce3d321bb2e848238fea8442f45737160535be32b68f015,6d78721e1e60d456ec508eafd66e3aed3841e52b1a48fad9d39cf23970b8c8f0,cab20b61a07535aa8d606adefc9b22ab06b72ae35e16e8f56fa33938b75cef6d,true,true,true,true,true
215,5200000,0,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,0,d00be5d8839bbde0bf7c29a16018e869f6b5fb56ebf22668edfbae2209ee02d8,a5c7298b754dca89e3a7603170c135dcac652a6a9a92553b72dffcbbd247a541,233e055ac3ada875208d76973c76166e9bb53002930cc95461a4f632ff6ded92,true,true,true,true,true
215,5200000,0,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,0,d00be5d8839bbde0bf7c29a16018e869f6b5fb56ebf22668edfbae2209ee02d8,a5c7298b754dca89e3a7603170c135dcac652a6a9a92553b72dffcbbd247a541,233e055ac3ada875208d76973c76166e9bb53002930cc95461a4f632ff6ded92,true,true,true,true,true
216,5200000,0,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,0,632a44bb59db8d2d2b2d5fcd9aa9fab41ae5c56b098795fdf1f4520c3d60a8d9,8e4bb4bd868b963c649e0187963f7d4103a0a5dd498142af79a21e1e6745006d,c8a7183bd4ed8a27d7788a806ef05feb34402ec2d2983648cd4aa4740746a60d,true,true,true,true,true
216,5200000,0,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,0,632a44bb59db8d2d2b2d5fcd9aa9fab41ae5c56b098795fdf1f4520c3d60a8d9,8e4bb4bd868b963c649e0187963f7d4103a0a5dd498142af79a21e1e6745006d,c8a7183bd4ed8a27d7788a806ef05feb34402ec2d2983648cd4aa4740746a60d,true,true,true,true,true
217,5200000,0,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,0,b1e043ab1adf8c4b9f43d6117e99aed133d8e104f4c8bc316d3a98f87ffc011c,33b080da7c46dbb434db91ec2bad5e6b765b57630b410d3d85744d41b21dedac,cb07b161404f340ec5d817269c1986e53f1abfeffd040dc199eda3fbb03b10c4,true,true,true,true,true
217,5200000,0,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,0,b1e043ab1adf8c4b9f43d6117e99aed133d8e104f4c8bc316d3a98f87ffc011c,33b080da7c46dbb434db91ec2bad5e6b765b57630b410d3d85744d41b21dedac,cb07b161404f340ec5d817269c1986e53f1abfeffd040dc199eda3fbb03b10c4,true,true,true,true,true
218,5200000,0,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,0,f7b1b44f70b942fe3886be980377132939284784b7c5b56ad7bb6752cfe96a68,9bfa93665132763f4bfd9dfaaf8d8364372c1f9e5f5e9e65f6bccd90e263c69b,edfaa68ca4319bb2885c1740724462333639440de0b261a9e131a04199488dc6,true,true,true,true,true
218,5200000,0,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,0,f7b1b44f70b942fe3886be980377132939284784b7c5b56ad7bb6752cfe96a68,9bfa93665132763f4bfd9dfaaf8d8364372c1f9e5f5e9e65f6bccd90e263c69b,edfaa68ca4319bb2885c1740724462333639440de0b261a9e131a04199488dc6,true,true,true,true,true
219,5200000,0,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,0,6815653ed1acd827bf04eaacb342837f1b22834dbac186a1177150464dce9232,4917e3dca404da5dfcdc08ca9a9262ec747d349011f0c8725f74af274724ad70,fa0aca865b207ff2f98f1be73c6080e423d8fd7e69cf8d0c90450ae4c70e75e0,true,true,true,true,true
219,5200000,0,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,0,6815653ed1acd827bf04eaacb342837f1b22834dbac186a1177150464dce9232,4917e3dca404da5dfcdc08ca9a9262ec747d349011f0c8725f74af274724ad70,fa0aca865b207ff2f98f1be73c6080e423d8fd7e69cf8d0c90450ae4c70e75e0,true,true,true,true,true
220,5200000,0,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,0,e532487f388d7c182c5858af86a3cb6b99bc9bf10c375069f1349e576951441b,116b4383bab67ce0ae6a1d181ef3dca9c2ebac92e0ae007e9696070f1d798001,f6b112b136b72c95259b8dcdb4ea99e056fb011408d469113a3e86c234b14136,true,true,true,true,true
220,5200000,0,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,0,e532487f388d7c182c5858af86a3cb6b99bc9bf10c375069f1349e576951441b,116b4383bab67ce0ae6a1d181ef3dca9c2ebac92e0ae007e9696070f1d798001,f6b112b136b72c95259b8dcdb4ea99e056fb011408d469113a3e86c234b14136,true,true,true,true,true
221,5200000,1,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,2,57f766a5aefef412ed7512746a4549bf199cea6e34bb0a007bfd956047774ab1,5a55389d32c433b1d0430b74433b543921e76db26f0be9e542dd42b6b6bf8513,36829c50728f11705ccb2e0d7920d2db99d0bd8465b371104d77eebe63947d08,true,true,false,true,false
221,5200000,1,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,2,57f766a5aefef412ed7512746a4549bf199cea6e34bb0a007bfd956047774ab1,5a55389d32c433b1d0430b74433b543921e76db26f0be9e542dd42b6b6bf8513,fd75526e6886f5bc09c54e94dc12f1cac7682c2fa631a706deebed2a4ac61a53,true,true,false,true,false
222,5200000,1,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,2,712ae9f80bb23c3a1814cbaf66dcf4f87b49090ea267fb211398afc50f306b03,dd63362dc09fe164d28ccd578a214d6ef05700c3c25694deac3372e5146d84fe,98ce37a17d9eda3d4143886ec21ba6ff5b73dc738df75d69b85b06910307287d,true,true,false,true,false
222,5200000,1,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,2,712ae9f80bb23c3a1814cbaf66dcf4f87b49090ea267fb211398afc50f306b03,dd63362dc09fe164d28ccd578a214d6ef05700c3c25694deac3372e5146d84fe,242915c1aba49b298baaabeb06840965c1848fb12a36575fbf28119803366ff0,true,true,false,true,false
223,5200000,1,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,5ebfba1825e515e5c566813e136a6c7a7712fec0ff900c26a026c58bf22174ec,4bcca492375b3bdd715f0e4bb12e4ffc741a9a01780b9bfa0930ce5599edb3b8,34ab67f9e4507125de1b7797d23ff745bb2536c34e0029983634294005580708,true,true,false,true,false
223,5200000,1,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,5ebfba1825e515e5c566813e136a6c7a7712fec0ff900c26a026c58bf22174ec,4bcca492375b3bdd715f0e4bb12e4ffc741a9a01780b9bfa0930ce5599edb3b8,f36797888705d8dcff95bc9b1bba935927ed75b4e2294753d2e5613de7f7bdf3,true,true,false,true,false
224,5200000,1,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,c95ecc5f434dd086480ddf119e6d4b2dd5fa392e5f1ec31339ef544a38bc9599,88ea6e770d4d491a594eeb4a61a8abb9de524468c42871c205e26e6105882f50,6dc2c4a533c1df1cddcdb37b7bdbcf408b4d5ef2beaea2fbfbf78f5d9d3aed21,true,true,false,true,false
224,5200000,1,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,c95ecc5f434dd086480ddf119e6d4b2dd5fa392e5f1ec31339ef544a38bc9599,88ea6e770d4d491a594eeb4a61a8abb9de524468c42871c205e26e6105882f50,aba47afb192486cc2b278baea9a103fa4e8fa5c40888b0e9f634d96a5b857226,true,true,false,true,false
225,5200000,1,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,0066f87499e5bf4f999e7e5ed85e1c513275ba6f093e95a21dd5af9a9d5df58b,08e14bfff0fb45fee23df1cecc10d8e9395924e734427c0f891f55b0405e6321,f53e384d7ec295dd6dfc8921029cae244bc6df8dfa6c43aad197cef7f2df2709,true,true,false,true,false
225,5200000,1,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,0066f87499e5bf4f999e7e5ed85e1c513275ba6f093e95a21dd5af9a9d5df58b,08e14bfff0fb45fee23df1cecc10d8e9395924e734427c0f891f55b0405e6321,6b8a16140537929e1550d1d8c685ca1d94e4ec8410979f0e85dcd4f1753e2386,true,true,false,true,false
226,5200000,1,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,e20e7cb512db83048c97c0408f730e0442be3573ab9321db4b619b84ba533eaf,e5d59c09907ae6bad0e84892aa6121c90d30d9b00c851f830de19f04b963a358,cbccc3b997ccc2abe0d18f8371cf0d9379b58f6b305230b35fd5c6f99ba4ac40,true,true,false,true,false
226,5200000,1,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,e20e7cb512db83048c97c0408f730e0442be3573ab9321db4b619b84ba533eaf,e5d59c09907ae6bad0e84892aa6121c90d30d9b00c851f830de19f04b963a358,c6186df0f3d833713695ee8edce1666c81a04d2d04e355ee74540bb2e2a2bf80,true,true,false,true,false
