row_type,protocol,mode,claim_eligible,passed,arm,seed_index,depth,correct,total,explicit_answers,queues_empty,activity_limit_hits,role_transfer_correct,role_transfer_total,false_bindings,ambiguous_bindings,fresh_lower_identities,fresh_activity_sources,expected_reflected_firings,used_reflected_arrows,bindings_erased,immutable_state_unchanged,permanent_fingerprint_unchanged,runtime_total,invocations,state_installations,provenance_events,provenance_relations,role_activations,reflected_arrow_evaluations,reflected_arrow_firings,binding_deliveries,direct_arrow_evaluations,direct_arrow_firings,direct_executor_calls,pre_resolved_routes,fallback_calls,oracle_calls,recognition_comparisons,binding_writes,binding_reads,failed_dereferences,cell_location_comparisons,lower_cells,spikes_enqueued,spikes_dequeued,queue_checks,relation_scans,identity_comparisons,current_updates,finishes,first_roles,first_success,competence,parity,acquisition_work,permanent_bytes,learned_roles,correct_arrows,gate,gate_status,workspaces_created,workspaces_destroyed,maximum_live_workspaces_per_cell,parallel_cells
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,3,64,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,239616,16,16,208,208,160,27808,3104,3104,0,0,0,0,0,0,880,320,6208,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,3,64,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,3,64,0,16,false,true,2,0,0,0,0,true,true,true,4,true,true,true,40960,16,16,208,208,160,8136,1605,1605,0,0,0,0,0,0,880,320,3221,11,11337,3237,3237,3237,3237,144,144,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,3,64,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,3,64,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2640,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,288,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,3,64,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,3,64,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,213888,16,16,208,208,0,3104,3104,3104,0,0,0,0,0,16,0,320,6208,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,3,128,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,668736,16,16,0,0,0,0,0,0,6176,6176,16,0,0,0,0,0,0,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,3,128,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,738304,16,16,208,208,160,55456,6176,6176,0,0,0,0,0,0,880,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,3,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,3,128,0,16,false,true,1,0,0,0,0,true,true,true,4,true,true,true,24696,16,16,208,208,160,7336,806,806,0,0,0,0,0,0,880,320,1622,10,5759,1637,1637,1637,1637,0,0,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,3,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,3,128,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2640,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,288,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,3,128,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,3,128,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,688000,16,16,208,208,0,6176,6176,6176,0,0,0,0,0,16,0,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,4,5,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,7488,16,16,0,0,0,0,0,0,272,272,16,0,0,0,0,0,0,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,4,5,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,10960,16,16,208,208,160,1168,272,272,0,0,0,0,0,0,880,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,4,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,4,5,0,16,false,true,3,0,0,0,0,true,true,true,4,true,true,true,75889,16,16,208,208,160,18502,2405,2405,0,0,0,0,0,0,880,320,4819,9,16142,4836,4836,4836,4836,5226,5226,0,3,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,4,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,4,5,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2608,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,256,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,4,5,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,4,5,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,9040,16,16,208,208,0,272,272,272,0,0,0,0,0,16,0,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,4,8,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,12096,16,16,0,0,0,0,0,0,416,416,16,0,0,0,0,0,0,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,4,8,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,16384,16,16,208,208,160,1696,416,416,0,0,0,0,0,0,880,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,4,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,4,8,0,16,false,true,2,0,0,0,0,true,true,true,4,true,true,true,47022,16,16,208,208,160,14485,1606,1606,0,0,0,0,0,0,880,320,3219,7,11346,3236,3236,3236,3236,0,0,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,4,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,4,8,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2608,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,256,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,4,8,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,4,8,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,14080,16,16,208,208,0,416,416,416,0,0,0,0,0,16,0,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,4,16,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,27200,16,16,0,0,0,0,0,0,800,800,16,0,0,0,0,0,0,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,4,16,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,33664,16,16,208,208,160,3104,800,800,0,0,0,0,0,0,880,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,4,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,4,16,0,16,false,true,1,0,0,0,0,true,true,true,4,true,true,true,24722,16,16,208,208,160,7320,806,806,0,0,0,0,0,0,880,320,1622,10,5748,1638,1638,1638,1638,24,24,0,2,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,4,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,4,16,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2608,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,256,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,4,16,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,4,16,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,30336,16,16,208,208,0,800,800,800,0,0,0,0,0,16,0,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,4,32,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,69696,16,16,0,0,0,0,0,0,1568,1568,16,0,0,0,0,0,0,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,4,32,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,80512,16,16,208,208,160,5920,1568,1568,0,0,0,0,0,0,880,320,3136,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,4,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,4,32,0,16,false,true,3,0,0,0,0,true,true,true,4,true,true,true,69644,16,16,208,208,160,21704,2408,2408,0,0,0,0,0,0,880,320,4824,8,16961,4840,4840,4840,4840,80,80,1,2,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,4,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,4,32,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2608,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,256,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,4,32,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,4,32,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,75136,16,16,208,208,0,1568,1568,1568,0,0,0,0,0,16,0,320,3136,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,4,64,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,203840,16,16,0,0,0,0,0,0,3104,3104,16,0,0,0,0,0,0,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,4,64,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,223360,16,16,208,208,160,11552,3104,3104,0,0,0,0,0,0,880,320,6208,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,4,64,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,4,64,0,16,false,true,0,0,0,0,0,true,true,true,3,true,true,true,2663,16,16,208,208,160,151,10,10,0,0,0,0,0,0,880,320,33,13,173,44,44,44,44,144,144,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,4,64,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,4,64,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2608,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,256,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,4,64,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,4,64,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,213888,16,16,208,208,0,3104,3104,3104,0,0,0,0,0,16,0,320,6208,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,4,128,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,668736,16,16,0,0,0,0,0,0,6176,6176,16,0,0,0,0,0,0,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,4,128,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,705664,16,16,208,208,160,22816,6176,6176,0,0,0,0,0,0,880,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,4,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,4,128,0,16,false,true,0,0,0,0,0,true,true,true,3,true,true,true,2599,16,16,208,208,160,140,8,8,0,0,0,0,0,0,880,320,28,12,159,41,41,41,41,136,136,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,4,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,4,128,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2608,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,256,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,4,128,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,4,128,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,688000,16,16,208,208,0,6176,6176,6176,0,0,0,0,0,16,0,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,5,5,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,7488,16,16,0,0,0,0,0,0,272,272,16,0,0,0,0,0,0,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,5,5,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,10704,16,16,208,208,160,912,272,272,0,0,0,0,0,0,880,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,5,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,5,5,0,16,false,true,1,0,0,0,0,true,true,true,4,true,true,true,18287,16,16,208,208,160,920,805,805,0,0,0,0,0,0,880,320,1621,11,5742,1637,1637,1637,1637,13,13,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,5,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,5,5,0,16,false,true,16,0,0,0,0,true,true,true,1,true,true,true,257712,16,16,208,208,160,25568,25568,25568,0,0,0,0,0,0,880,320,51136,0,25664,25600,25600,25600,25600,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,5,5,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,5,5,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,9040,16,16,208,208,0,272,272,272,0,0,0,0,0,16,0,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,5,8,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,12096,16,16,0,0,0,0,0,0,416,416,16,0,0,0,0,0,0,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,5,8,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,16128,16,16,208,208,160,1440,416,416,0,0,0,0,0,0,880,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,5,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,5,8,0,16,false,true,2,0,0,0,0,true,true,true,4,true,true,true,34319,16,16,208,208,160,1695,1608,1608,0,0,0,0,0,0,880,320,3223,7,11376,3240,3240,3240,3240,16,16,1,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,5,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,5,8,0,16,false,true,16,0,0,0,0,true,true,true,1,true,true,true,257712,16,16,208,208,160,25568,25568,25568,0,0,0,0,0,0,880,320,51136,0,25664,25600,25600,25600,25600,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,5,8,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,5,8,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,14080,16,16,208,208,0,416,416,416,0,0,0,0,0,16,0,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,5,16,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,27200,16,16,0,0,0,0,0,0,800,800,16,0,0,0,0,0,0,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,5,16,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,33408,16,16,208,208,160,2848,800,800,0,0,0,0,0,0,880,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,5,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,5,16,0,16,false,true,0,0,0,0,0,true,true,true,4,true,true,true,2319,16,16,208,208,160,108,10,10,0,0,0,0,0,0,880,320,30,10,175,42,42,42,42,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,5,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,5,16,0,16,false,true,16,0,0,0,0,true,true,true,1,true,true,true,257712,16,16,208,208,160,25568,25568,25568,0,0,0,0,0,0,880,320,51136,0,25664,25600,25600,25600,25600,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,5,16,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,5,16,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,30336,16,16,208,208,0,800,800,800,0,0,0,0,0,16,0,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,5,32,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,69696,16,16,0,0,0,0,0,0,1568,1568,16,0,0,0,0,0,0,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,5,32,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,80256,16,16,208,208,160,5664,1568,1568,0,0,0,0,0,0,880,320,3136,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,5,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,5,32,0,16,false,true,0,0,0,0,0,true,true,true,4,true,true,true,2515,16,16,208,208,160,117,12,12,0,0,0,0,0,0,880,320,33,9,178,46,46,46,46,80,80,0,2,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,5,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
