row_type,protocol,mode,claim_eligible,passed,workload,seed,depth,view,price_micros,uses_per_cycle,acquisition_work,installation_work,retained_bytes,maintenance_per_cycle,concrete_per_cycle,motif_per_cycle,gain_micros,break_even_cycles,break_even_invocations,horizon_cycles,horizon_invocations,delta_cost_micros,gate,gate_status
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,compiled-plus-motif-incremental,10,1,3858,0,308,0,12740,11806,933996920,5,5,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,compiled-plus-motif-incremental,10,1,3858,0,308,0,41796,39518,2277996920,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,compiled-plus-motif-incremental,10,6,3858,0,308,0,61816,58963,2852981520,2,12,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,5,compiled-plus-motif-incremental,100,1,3858,0,308,0,468,773,-305030800,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,8,compiled-plus-motif-incremental,100,1,3858,0,308,0,756,998,-242030800,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,16,compiled-plus-motif-incremental,100,1,3858,0,308,0,1700,1774,-74030800,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,32,compiled-plus-motif-incremental,100,1,3858,0,308,0,4356,4094,261969200,15,15,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,compiled-plus-motif-incremental,100,1,3858,0,308,0,12740,11806,933969200,5,5,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,compiled-plus-motif-incremental,100,1,3858,0,308,0,41796,39518,2277969200,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,compiled-plus-motif-incremental,100,6,3858,0,308,0,61816,58963,2852815200,2,12,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,5,compiled-plus-motif-incremental,1000,1,3858,0,308,0,468,773,-305308000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,8,compiled-plus-motif-incremental,1000,1,3858,0,308,0,756,998,-242308000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,16,compiled-plus-motif-incremental,1000,1,3858,0,308,0,1700,1774,-74308000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,32,compiled-plus-motif-incremental,1000,1,3858,0,308,0,4356,4094,261692000,15,15,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,compiled-plus-motif-incremental,1000,1,3858,0,308,0,12740,11806,933692000,5,5,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,compiled-plus-motif-incremental,1000,1,3858,0,308,0,41796,39518,2277692000,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,compiled-plus-motif-incremental,1000,6,3858,0,308,0,61816,58963,2851152000,2,12,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,5,motif-only-incremental,0,1,2638,0,148,0,468,773,-305000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,8,motif-only-incremental,0,1,2638,0,148,0,756,998,-242000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,16,motif-only-incremental,0,1,2638,0,148,0,1700,1774,-74000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,32,motif-only-incremental,0,1,2638,0,148,0,4356,4094,262000000,11,11,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,motif-only-incremental,0,1,2638,0,148,0,12740,11806,934000000,3,3,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,motif-only-incremental,0,1,2638,0,148,0,41796,39518,2278000000,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,motif-only-incremental,0,6,2638,0,148,0,61816,58963,2853000000,1,6,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,5,motif-only-incremental,1,1,2638,0,148,0,468,773,-305000148,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,8,motif-only-incremental,1,1,2638,0,148,0,756,998,-242000148,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,16,motif-only-incremental,1,1,2638,0,148,0,1700,1774,-74000148,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,32,motif-only-incremental,1,1,2638,0,148,0,4356,4094,261999852,11,11,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,motif-only-incremental,1,1,2638,0,148,0,12740,11806,933999852,3,3,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,motif-only-incremental,1,1,2638,0,148,0,41796,39518,2277999852,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,motif-only-incremental,1,6,2638,0,148,0,61816,58963,2852999112,1,6,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,5,motif-only-incremental,10,1,2638,0,148,0,468,773,-305001480,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,8,motif-only-incremental,10,1,2638,0,148,0,756,998,-242001480,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,16,motif-only-incremental,10,1,2638,0,148,0,1700,1774,-74001480,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,32,motif-only-incremental,10,1,2638,0,148,0,4356,4094,261998520,11,11,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,motif-only-incremental,10,1,2638,0,148,0,12740,11806,933998520,3,3,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,motif-only-incremental,10,1,2638,0,148,0,41796,39518,2277998520,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,motif-only-incremental,10,6,2638,0,148,0,61816,58963,2852991120,1,6,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,5,motif-only-incremental,100,1,2638,0,148,0,468,773,-305014800,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,8,motif-only-incremental,100,1,2638,0,148,0,756,998,-242014800,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,16,motif-only-incremental,100,1,2638,0,148,0,1700,1774,-74014800,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,32,motif-only-incremental,100,1,2638,0,148,0,4356,4094,261985200,11,11,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,motif-only-incremental,100,1,2638,0,148,0,12740,11806,933985200,3,3,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,motif-only-incremental,100,1,2638,0,148,0,41796,39518,2277985200,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,motif-only-incremental,100,6,2638,0,148,0,61816,58963,2852911200,1,6,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,5,motif-only-incremental,1000,1,2638,0,148,0,468,773,-305148000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,8,motif-only-incremental,1000,1,2638,0,148,0,756,998,-242148000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,16,motif-only-incremental,1000,1,2638,0,148,0,1700,1774,-74148000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,32,motif-only-incremental,1000,1,2638,0,148,0,4356,4094,261852000,11,11,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,64,motif-only-incremental,1000,1,2638,0,148,0,12740,11806,933852000,3,3,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,1,128,motif-only-incremental,1000,1,2638,0,148,0,41796,39518,2277852000,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,1,,motif-only-incremental,1000,6,2638,0,148,0,61816,58963,2852112000,1,6,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,full-stack-from-blank,0,1,21484627,0,6916,0,468,773,-305000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,full-stack-from-blank,0,1,21484627,0,6916,0,756,998,-242000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,full-stack-from-blank,0,1,21484627,0,6916,0,1700,1774,-74000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,full-stack-from-blank,0,1,21484627,0,6916,0,4356,4094,262000000,82003,82003,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,full-stack-from-blank,0,1,21484627,0,6916,0,12740,11806,934000000,23003,23003,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,full-stack-from-blank,0,1,21484627,0,6916,0,41796,39518,2278000000,9432,9432,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,full-stack-from-blank,0,6,21484627,0,6916,0,61816,58963,2853000000,7531,45186,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,full-stack-from-blank,1,1,21484627,0,6916,0,468,773,-305006916,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,full-stack-from-blank,1,1,21484627,0,6916,0,756,998,-242006916,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,full-stack-from-blank,1,1,21484627,0,6916,0,1700,1774,-74006916,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,full-stack-from-blank,1,1,21484627,0,6916,0,4356,4094,261993084,82005,82005,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,full-stack-from-blank,1,1,21484627,0,6916,0,12740,11806,933993084,23003,23003,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,full-stack-from-blank,1,1,21484627,0,6916,0,41796,39518,2277993084,9432,9432,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,full-stack-from-blank,1,6,21484627,0,6916,0,61816,58963,2852958504,7531,45186,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,full-stack-from-blank,10,1,21484627,0,6916,0,468,773,-305069160,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,full-stack-from-blank,10,1,21484627,0,6916,0,756,998,-242069160,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,full-stack-from-blank,10,1,21484627,0,6916,0,1700,1774,-74069160,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,full-stack-from-blank,10,1,21484627,0,6916,0,4356,4094,261930840,82025,82025,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,full-stack-from-blank,10,1,21484627,0,6916,0,12740,11806,933930840,23005,23005,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,full-stack-from-blank,10,1,21484627,0,6916,0,41796,39518,2277930840,9432,9432,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,full-stack-from-blank,10,6,21484627,0,6916,0,61816,58963,2852585040,7532,45192,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,full-stack-from-blank,100,1,21484627,0,6916,0,468,773,-305691600,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,full-stack-from-blank,100,1,21484627,0,6916,0,756,998,-242691600,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,full-stack-from-blank,100,1,21484627,0,6916,0,1700,1774,-74691600,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,full-stack-from-blank,100,1,21484627,0,6916,0,4356,4094,261308400,82220,82220,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,full-stack-from-blank,100,1,21484627,0,6916,0,12740,11806,933308400,23020,23020,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,full-stack-from-blank,100,1,21484627,0,6916,0,41796,39518,2277308400,9435,9435,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,full-stack-from-blank,100,6,21484627,0,6916,0,61816,58963,2848850400,7542,45252,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,full-stack-from-blank,1000,1,21484627,0,6916,0,468,773,-311916000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,full-stack-from-blank,1000,1,21484627,0,6916,0,756,998,-248916000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,full-stack-from-blank,1000,1,21484627,0,6916,0,1700,1774,-80916000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,full-stack-from-blank,1000,1,21484627,0,6916,0,4356,4094,255084000,84226,84226,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,full-stack-from-blank,1000,1,21484627,0,6916,0,12740,11806,927084000,23175,23175,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,full-stack-from-blank,1000,1,21484627,0,6916,0,41796,39518,2271084000,9461,9461,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,full-stack-from-blank,1000,6,21484627,0,6916,0,61816,58963,2811504000,7642,45852,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,compiled-plus-motif-incremental,0,1,3882,0,308,0,468,773,-305000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,compiled-plus-motif-incremental,0,1,3882,0,308,0,756,998,-242000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,compiled-plus-motif-incremental,0,1,3882,0,308,0,1700,1774,-74000000,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,compiled-plus-motif-incremental,0,1,3882,0,308,0,4356,4094,262000000,15,15,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,compiled-plus-motif-incremental,0,1,3882,0,308,0,12740,11806,934000000,5,5,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,compiled-plus-motif-incremental,0,1,3882,0,308,0,41796,39518,2278000000,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,compiled-plus-motif-incremental,0,6,3882,0,308,0,61816,58963,2853000000,2,12,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,compiled-plus-motif-incremental,1,1,3882,0,308,0,468,773,-305000308,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,compiled-plus-motif-incremental,1,1,3882,0,308,0,756,998,-242000308,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,compiled-plus-motif-incremental,1,1,3882,0,308,0,1700,1774,-74000308,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,compiled-plus-motif-incremental,1,1,3882,0,308,0,4356,4094,261999692,15,15,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,compiled-plus-motif-incremental,1,1,3882,0,308,0,12740,11806,933999692,5,5,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,compiled-plus-motif-incremental,1,1,3882,0,308,0,41796,39518,2277999692,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,compiled-plus-motif-incremental,1,6,3882,0,308,0,61816,58963,2852998152,2,12,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,compiled-plus-motif-incremental,10,1,3882,0,308,0,468,773,-305003080,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,8,compiled-plus-motif-incremental,10,1,3882,0,308,0,756,998,-242003080,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,16,compiled-plus-motif-incremental,10,1,3882,0,308,0,1700,1774,-74003080,,,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,32,compiled-plus-motif-incremental,10,1,3882,0,308,0,4356,4094,261996920,15,15,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,64,compiled-plus-motif-incremental,10,1,3882,0,308,0,12740,11806,933996920,5,5,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,128,compiled-plus-motif-incremental,10,1,3882,0,308,0,41796,39518,2277996920,2,2,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,2,,compiled-plus-motif-incremental,10,6,3882,0,308,0,61816,58963,2852981520,2,12,,,,,
economics,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,2,5,compiled-plus-motif-incremental,100,1,3882,0,308,0,468,773,-305030800,,,,,,,
