cell,context,form,stable_opportunity,stable_completed,stable_completed_cumulative,sparse_opportunity,sparse_completed,sparse_completed_cumulative,stable_resistance,sparse_resistance,stable_live_arrows,sparse_live_arrows,b_probe_effect,a_probe_effect,b_executable_contexts,deallocations,queue_comparisons,work
239,8,0,1,1,9,0,0,2,13,1,2,2,1,0,9,4,1145,5453
239,9,1,1,1,10,1,1,3,14,4,2,2,1,1,10,35,1174,6092
239,10,2,1,1,11,0,0,3,15,2,2,2,1,1,11,35,173,4527
239,11,3,1,1,12,0,0,3,16,1,2,2,1,0,12,4,152,4506
239,12,0,1,1,13,0,0,3,17,0,2,0,1,0,13,41,1058,5626
239,13,1,1,1,14,1,0,3,18,0,2,0,1,0,14,37,1143,6966
239,14,2,1,1,15,0,0,3,19,0,2,0,1,0,15,4,152,5596
239,15,3,1,1,16,0,0,3,20,0,2,0,1,0,16,4,152,5651
239,16,0,1,1,17,0,0,3,22,1,2,2,1,0,17,0,1145,8005
239,17,1,1,1,18,1,1,4,23,4,2,2,1,1,18,35,1174,8652
239,18,2,1,1,19,0,0,4,24,2,2,2,1,0,19,35,173,6767
239,19,3,1,1,20,0,0,4,25,1,2,2,1,0,20,4,152,6713
239,20,0,1,1,21,0,0,4,26,1,2,2,1,0,21,4,1145,9261
239,21,1,1,1,22,1,1,5,27,4,2,2,1,1,22,35,1174,9900
239,22,2,1,1,23,0,0,5,28,2,2,2,1,1,23,37,162,7347
239,23,3,1,1,24,0,0,5,29,0,2,0,1,0,24,6,152,7837
239,24,0,1,1,25,0,0,5,30,0,2,0,1,0,25,37,1145,10604
239,25,1,1,1,26,1,1,6,31,3,2,2,1,1,26,35,1146,11162
239,26,2,1,1,27,0,0,6,33,2,2,2,1,0,27,0,173,8908
239,27,3,1,1,28,0,0,6,34,1,2,2,1,0,28,4,152,8925
239,28,0,1,1,29,0,0,6,35,1,2,2,1,0,29,4,1145,11789
239,29,1,1,1,30,1,1,7,36,4,2,2,1,1,30,35,1174,12428
239,30,2,1,1,31,0,0,7,37,2,2,2,1,1,31,35,173,10071
239,31,3,1,1,32,0,0,7,38,1,2,2,1,0,32,4,152,10050
239,32,0,1,1,33,0,0,7,39,0,2,0,1,0,33,41,1058,10774
239,33,2,1,1,34,0,0,7,40,0,2,0,1,0,34,4,152,10616
239,34,3,1,1,35,0,0,7,41,0,2,0,1,0,35,4,152,10677
240,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,685,1984
240,1,1,1,1,2,1,1,1,5,4,2,2,1,1,2,24,733,2785
240,2,2,1,1,3,0,0,1,6,2,2,2,1,1,3,26,165,1891
240,3,3,1,1,4,0,0,1,7,0,2,0,1,0,4,6,147,1981
240,4,0,1,1,5,0,0,1,8,0,2,0,1,0,5,26,703,3268
240,5,1,1,1,6,1,1,2,9,3,2,2,1,1,6,24,707,3664
240,6,2,1,1,7,0,0,2,11,2,2,2,1,0,7,0,175,2747
240,7,3,1,1,8,0,0,2,12,1,2,2,1,0,8,4,147,2761
240,8,0,1,1,9,0,0,2,13,1,2,2,1,0,9,4,703,4123
240,9,1,1,1,10,1,1,3,14,4,2,2,1,1,10,24,733,4578
240,10,2,1,1,11,0,0,3,15,2,2,2,1,1,11,24,175,3580
240,11,3,1,1,12,0,0,3,16,1,2,2,1,0,12,4,147,3545
240,12,0,1,1,13,0,0,3,17,0,2,0,1,0,13,30,637,4196
240,13,1,1,1,14,1,0,3,18,0,2,0,1,0,14,26,704,5188
240,14,2,1,1,15,0,0,3,19,0,2,0,1,0,15,4,150,4363
240,15,3,1,1,16,0,0,3,20,0,2,0,1,0,16,4,147,4415
240,16,0,1,1,17,0,0,3,22,1,2,2,1,0,17,0,703,5971
240,17,1,1,1,18,1,1,4,23,4,2,2,1,1,18,24,733,6434
240,18,2,1,1,19,0,0,4,24,2,2,2,1,0,19,24,175,5204
240,19,3,1,1,20,0,0,4,25,1,2,2,1,0,20,4,147,5169
240,20,0,1,1,21,0,0,4,26,1,2,2,1,0,21,4,703,6875
240,21,1,1,1,22,1,1,5,27,4,2,2,1,1,22,24,733,7363
240,22,2,1,1,23,0,0,5,28,2,2,2,1,1,23,26,165,5609
240,23,3,1,1,24,0,0,5,29,0,2,0,1,0,24,6,147,5985
240,24,0,1,1,25,0,0,5,30,0,2,0,1,0,25,26,703,7844
240,25,1,1,1,26,1,1,6,31,3,2,2,1,1,26,24,707,8240
240,26,2,1,1,27,0,0,6,33,2,2,2,1,0,27,0,175,6751
240,27,3,1,1,28,0,0,6,34,1,2,2,1,0,28,4,147,6765
240,28,0,1,1,29,0,0,6,35,1,2,2,1,0,29,4,703,8699
240,29,1,1,1,30,1,1,7,36,4,2,2,1,1,30,24,733,9154
240,30,2,1,1,31,0,0,7,37,2,2,2,1,1,31,24,175,7584
240,31,3,1,1,32,0,0,7,38,1,2,2,1,0,32,4,147,7549
240,32,0,1,1,33,0,0,7,39,0,2,0,1,0,33,30,637,7914
240,33,2,1,1,34,0,0,7,40,0,2,0,1,0,34,4,150,7998
240,34,3,1,1,35,0,0,7,41,0,2,0,1,0,35,4,147,8055
241,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,135,1006
241,1,1,1,1,2,0,0,0,5,1,2,2,1,0,2,4,701,2360
241,2,2,1,1,3,1,0,0,6,0,2,0,1,0,3,48,694,2567
241,3,3,1,1,4,0,0,0,7,0,2,0,1,0,4,6,148,2014
241,4,0,1,1,5,0,0,0,8,0,2,0,1,0,5,4,148,2067
241,5,1,1,1,6,0,0,0,9,0,2,0,1,0,6,24,701,3363
241,6,2,1,1,7,1,1,1,11,4,2,2,1,1,7,0,732,3694
241,7,3,1,1,8,0,0,1,12,2,2,2,1,0,8,24,171,2853
241,8,0,1,1,9,0,0,1,13,1,2,2,1,0,9,4,148,2821
241,9,1,1,1,10,0,0,1,14,1,2,2,1,0,10,4,701,4186
241,10,2,1,1,11,1,1,2,15,4,2,2,1,1,11,24,732,4638
241,11,3,1,1,12,0,0,2,16,2,2,2,1,1,12,24,171,3672
241,12,0,1,1,13,0,0,2,17,0,2,0,1,0,13,8,130,3140
241,13,1,1,1,14,0,0,2,18,0,2,0,1,0,14,26,698,4878
241,14,2,1,1,15,1,1,3,19,0,2,0,1,0,15,26,702,5547
241,15,3,1,1,16,0,0,3,20,0,2,0,1,0,16,4,148,4421
241,16,0,1,1,17,0,0,3,22,1,2,2,1,0,17,0,148,4436
241,17,1,1,1,18,0,0,3,23,1,2,2,1,0,18,4,701,6042
241,18,2,1,1,19,1,1,4,24,4,2,2,1,1,19,24,732,6494
241,19,3,1,1,20,0,0,4,25,2,2,2,1,1,20,24,171,5261
241,20,0,1,1,21,0,0,4,26,1,2,2,1,0,21,4,148,5262
241,21,1,1,1,22,0,0,4,27,1,2,2,1,0,22,4,701,6938
241,22,2,1,1,23,1,0,4,28,0,2,0,1,0,23,48,694,6571
241,23,3,1,1,24,0,0,4,29,0,2,0,1,0,24,6,148,6018
241,24,0,1,1,25,0,0,4,30,0,2,0,1,0,25,4,148,6071
241,25,1,1,1,26,0,0,4,31,0,2,0,1,0,26,24,701,7939
241,26,2,1,1,27,1,1,5,33,4,2,2,1,1,27,0,732,8270
241,27,3,1,1,28,0,0,5,34,2,2,2,1,0,28,24,171,6857
241,28,0,1,1,29,0,0,5,35,1,2,2,1,0,29,4,148,6825
241,29,1,1,1,30,0,0,5,36,1,2,2,1,0,30,4,701,8762
241,30,2,1,1,31,1,1,6,37,4,2,2,1,1,31,24,732,9214
241,31,3,1,1,32,0,0,6,38,2,2,2,1,1,32,24,171,7676
241,32,0,1,1,33,0,0,6,39,0,2,0,1,0,33,8,130,6572
241,33,1,1,1,34,0,0,6,40,0,2,0,1,0,34,26,698,9168
241,34,3,1,1,35,0,0,6,41,0,2,0,1,0,35,4,148,8060
242,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,132,979
242,1,1,1,1,2,0,0,0,5,1,2,2,1,0,2,4,152,1310
242,2,2,1,1,3,0,0,0,6,0,2,0,1,0,3,30,646,2071
242,3,3,1,1,4,1,0,0,7,0,2,0,1,0,4,26,703,2753
242,4,0,1,1,5,0,0,0,8,0,2,0,1,0,5,4,149,2096
242,5,1,1,1,6,0,0,0,9,0,2,0,1,0,6,4,152,2152
242,6,2,1,1,7,0,0,0,11,1,2,2,1,0,7,0,709,3357
242,7,3,1,1,8,1,1,1,12,4,2,2,1,1,8,24,734,3837
242,8,0,1,1,9,0,0,1,13,2,2,2,1,0,9,24,170,2935
242,9,1,1,1,10,0,0,1,14,1,2,2,1,0,10,4,152,2906
242,10,2,1,1,11,0,0,1,15,1,2,2,1,0,11,4,709,4261
242,11,3,1,1,12,1,1,2,16,4,2,2,1,1,12,24,734,4733
242,12,0,1,1,13,0,0,2,17,2,2,2,1,1,13,26,158,3500
242,13,1,1,1,14,0,0,2,18,0,2,0,1,0,14,6,152,3722
242,14,2,1,1,15,0,0,2,19,0,2,0,1,0,15,26,709,5230
242,15,3,1,1,16,1,1,3,20,3,2,2,1,1,16,24,706,5643
242,16,0,1,1,17,0,0,3,22,2,2,2,1,0,17,0,170,4482
242,17,1,1,1,18,0,0,3,23,1,2,2,1,0,18,4,152,4502
242,18,2,1,1,19,0,0,3,24,1,2,2,1,0,19,4,709,6085
242,19,3,1,1,20,1,1,4,25,4,2,2,1,1,20,24,734,6557
242,20,0,1,1,21,0,0,4,26,2,2,2,1,1,21,24,170,5315
242,21,1,1,1,22,0,0,4,27,1,2,2,1,0,22,4,152,5319
242,22,2,1,1,23,0,0,4,28,0,2,0,1,0,23,30,646,5789
242,23,3,1,1,24,1,0,4,29,0,2,0,1,0,24,26,703,7043
242,24,0,1,1,25,0,0,4,30,0,2,0,1,0,25,4,149,6100
242,25,1,1,1,26,0,0,4,31,0,2,0,1,0,26,4,152,6156
242,26,2,1,1,27,0,0,4,33,1,2,2,1,0,27,0,709,7933
242,27,3,1,1,28,1,1,5,34,4,2,2,1,1,28,24,734,8413
242,28,0,1,1,29,0,0,5,35,2,2,2,1,0,29,24,170,6939
242,29,1,1,1,30,0,0,5,36,1,2,2,1,0,30,4,152,6910
242,30,2,1,1,31,0,0,5,37,1,2,2,1,0,31,4,709,8837
242,31,3,1,1,32,1,1,6,38,4,2,2,1,1,32,24,734,9309
242,32,0,1,1,33,0,0,6,39,2,2,2,1,1,33,26,158,7218
242,33,1,1,1,34,0,0,6,40,0,2,0,1,0,34,6,152,7726
242,34,2,1,1,35,0,0,6,41,0,2,0,1,0,35,26,709,9806
243,0,0,1,1,1,1,1,1,4,4,2,2,1,1,1,2,689,1990
243,1,1,1,1,2,0,0,1,5,2,2,2,1,1,2,24,172,1643
243,2,2,1,1,3,0,0,1,6,0,2,0,1,0,3,8,130,1434
243,3,3,1,1,4,0,0,1,7,0,2,0,1,0,4,26,704,2728
243,4,0,1,1,5,1,1,2,8,0,2,0,1,0,5,26,707,3278
243,5,1,1,1,6,0,0,2,9,0,2,0,1,0,6,4,147,2432
243,6,2,1,1,7,0,0,2,11,1,2,2,1,0,7,0,147,2445
243,7,3,1,1,8,0,0,2,12,1,2,2,1,0,8,4,707,3750
243,8,0,1,1,9,1,1,3,13,4,2,2,1,1,9,24,733,4225
243,9,1,1,1,10,0,0,3,14,2,2,2,1,1,10,24,172,3270
243,10,2,1,1,11,0,0,3,15,1,2,2,1,0,11,4,147,3238
243,11,3,1,1,12,0,0,3,16,1,2,2,1,0,12,4,707,4677
243,12,0,1,1,13,1,0,3,17,0,2,0,1,0,13,48,694,4585
243,13,1,1,1,14,0,0,3,18,0,2,0,1,0,14,6,147,4029
243,14,2,1,1,15,0,0,3,19,0,2,0,1,0,15,4,147,4080
243,15,3,1,1,16,0,0,3,20,0,2,0,1,0,16,24,707,5647
243,16,0,1,1,17,1,1,4,22,4,2,2,1,1,17,0,733,6001
243,17,1,1,1,18,0,0,4,23,2,2,2,1,0,18,24,172,4866
243,18,2,1,1,19,0,0,4,24,1,2,2,1,0,19,4,147,4834
243,19,3,1,1,20,0,0,4,25,1,2,2,1,0,20,4,707,6470
243,20,0,1,1,21,1,1,5,26,4,2,2,1,1,21,24,733,6978
243,21,1,1,1,22,0,0,5,27,2,2,2,1,1,22,24,172,5650
243,22,2,1,1,23,0,0,5,28,0,2,0,1,0,23,8,130,4866
243,23,3,1,1,24,0,0,5,29,0,2,0,1,0,24,26,704,7018
243,24,0,1,1,25,1,1,6,30,0,2,0,1,0,25,26,707,7854
243,25,1,1,1,26,0,0,6,31,0,2,0,1,0,26,4,147,6436
243,26,2,1,1,27,0,0,6,33,1,2,2,1,0,27,0,147,6449
243,27,3,1,1,28,0,0,6,34,1,2,2,1,0,28,4,707,8326
243,28,0,1,1,29,1,1,7,35,4,2,2,1,1,29,24,733,8801
243,29,1,1,1,30,0,0,7,36,2,2,2,1,1,30,24,172,7274
243,30,2,1,1,31,0,0,7,37,1,2,2,1,0,31,4,147,7242
243,31,3,1,1,32,0,0,7,38,1,2,2,1,0,32,4,707,9253
243,32,1,1,1,33,0,0,7,39,0,2,0,1,0,33,26,155,7213
243,33,2,1,1,34,0,0,7,40,0,2,0,1,0,34,6,147,7722
243,34,3,1,1,35,0,0,7,41,0,2,0,1,0,35,26,707,9807
244,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,132,973
244,1,1,1,1,2,0,0,0,5,1,2,2,1,0,2,4,809,2520
244,2,2,1,1,3,1,0,0,6,0,2,0,1,0,3,54,802,2766
244,3,3,1,1,4,0,0,0,7,0,2,0,1,0,4,6,148,2097
244,4,0,1,1,5,0,0,0,8,0,2,0,1,0,5,4,145,2147
244,5,1,1,1,6,0,0,0,9,0,2,0,1,0,6,27,809,3625
244,6,2,1,1,7,1,1,1,11,4,2,2,1,1,7,0,843,3998
244,7,3,1,1,8,0,0,1,12,2,2,2,1,0,8,27,171,3026
244,8,0,1,1,9,0,0,1,13,1,2,2,1,0,9,4,145,2985
244,9,1,1,1,10,0,0,1,14,1,2,2,1,0,10,4,809,4538
244,10,2,1,1,11,1,1,2,15,4,2,2,1,1,11,27,843,5077
244,11,3,1,1,12,0,0,2,16,2,2,2,1,1,12,27,171,3929
244,12,0,1,1,13,0,0,2,17,0,2,0,1,0,13,8,127,3352
244,13,1,1,1,14,0,0,2,18,0,2,0,1,0,14,29,806,5311
244,14,2,1,1,15,1,1,3,19,0,2,0,1,0,15,29,813,6049
244,15,3,1,1,16,0,0,3,20,0,2,0,1,0,16,4,148,4756
244,16,0,1,1,17,0,0,3,22,1,2,2,1,0,17,0,145,4768
244,17,1,1,1,18,0,0,3,23,1,2,2,1,0,18,4,809,6586
244,18,2,1,1,19,1,1,4,24,4,2,2,1,1,19,27,843,7092
244,19,3,1,1,20,0,0,4,25,2,2,2,1,1,20,27,171,5686
244,20,0,1,1,21,0,0,4,26,1,2,2,1,0,21,4,145,5645
244,21,1,1,1,22,0,0,4,27,1,2,2,1,0,22,4,809,7578
244,22,2,1,1,23,1,0,4,28,0,2,0,1,0,23,54,802,7190
244,23,3,1,1,24,0,0,4,29,0,2,0,1,0,24,6,148,6521
244,24,0,1,1,25,0,0,4,30,0,2,0,1,0,25,4,145,6571
244,25,1,1,1,26,0,0,4,31,0,2,0,1,0,26,27,809,8681
244,26,2,1,1,27,1,1,5,33,4,2,2,1,1,27,0,843,9054
244,27,3,1,1,28,0,0,5,34,2,2,2,1,0,28,27,171,7450
244,28,0,1,1,29,0,0,5,35,1,2,2,1,0,29,4,145,7409
244,29,1,1,1,30,0,0,5,36,1,2,2,1,0,30,4,809,9594
