row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d2-tr0-a2,CJ-B,gate,timing_transfer,14826462243068743816,1307,false,false,2,1,12,2,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11532931979068397762,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d3-tr0-a2,CJ-B,gate,timing_transfer,12882620931782369474,1307,false,false,2,1,12,3,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4950128353471156047,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d4-tr0-a2,CJ-B,gate,timing_transfer,5192036900965095916,1307,false,false,2,1,12,4,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,278192048923864464,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d5-tr0-a2,CJ-B,gate,timing_transfer,12776719265330659642,1307,false,false,2,1,12,5,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14315527010071393109,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d-1-tr2-a2,CJ-B,gate,timing_transfer,10017393062704747136,1307,false,false,2,1,12,-1,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,6258770330696442215,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d0-tr2-a2,CJ-B,gate,timing_transfer,10304521098133510052,1307,false,false,2,1,12,0,2,2,true,false,25,35,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,0,2,2,0,1,2,1,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,3340428863825905498,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d1-tr2-a2,CJ-B,gate,timing_transfer,2972148476948100446,1307,false,false,2,1,12,1,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11568518555980016679,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d2-tr2-a2,CJ-B,gate,timing_transfer,7563511612666944608,1307,false,false,2,1,12,2,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,18337172655905302028,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d3-tr2-a2,CJ-B,gate,timing_transfer,5046425613849664622,1307,false,false,2,1,12,3,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14990260199861296653,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d4-tr2-a2,CJ-B,gate,timing_transfer,15463586406314319348,1307,false,false,2,1,12,4,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4876567314119748578,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d5-tr2-a2,CJ-B,gate,timing_transfer,13843204842679044118,1307,false,false,2,1,12,5,2,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17257830085382367291,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d-1-tr4-a2,CJ-B,gate,timing_transfer,6751931787493253188,1307,false,false,2,1,12,-1,4,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,6258770330696442215,1191741978025789658,true
