case_id,root,phase,family,mechanics,states,measures,drive,modulation,fires,resistance_events,coupling_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
157,5600000,5,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10005,ead4ecdaf04ac994f9221a2bd6968394b7f32adfb1c04f3c06aa48653c0ec2e8,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,ba0ff5da3295fccaa2b78819f64727eab9431e0d278a147989688adc86687562,true,true,true,true,true
158,5600000,5,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,45,7b585b3e4cc2603674062bbd9f78681a0143a5f05555c0bf7e2accbb45785ed7,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,f1f9153f03d02f0a930f46920adea55ba519b7439726ce6a9308db89edc60079,true,true,true,true,true
158,5600000,5,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,45,7b585b3e4cc2603674062bbd9f78681a0143a5f05555c0bf7e2accbb45785ed7,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,3fbfabfee7de943a496b3eb9af572a498f6e0117224668dcaba25962fc22a6f8,true,true,true,true,true
159,5600000,5,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,5,f4c76d82fde6f14144edafa21eda5124c3a08744f03812eec90ce00ba1a65068,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,d2245ab0caf56458965ccc5e45a581869c71df277ab69cd320d3a48b9cb230e8,true,true,true,true,true
159,5600000,5,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,5,f4c76d82fde6f14144edafa21eda5124c3a08744f03812eec90ce00ba1a65068,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,d2245ab0caf56458965ccc5e45a581869c71df277ab69cd320d3a48b9cb230e8,true,true,true,true,true
160,5600000,5,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,78,67cbfd83a0271c6ff34eabeb44357ec7075d87e989b93eee9ba50c122dab26ff,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,a1c3adaef99337bcbc9b46e3e88131f67264f769d2b7aec8e253580f53a77e3c,true,true,true,false,false
160,5600000,5,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,78,67cbfd83a0271c6ff34eabeb44357ec7075d87e989b93eee9ba50c122dab26ff,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,fced1b2dc8b62b28ec369376e5cce7bc83e666d23452214c4c59e78abe29acfb,true,true,true,false,false
161,5600000,6,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,6,663d8aa96c850157d38b600e2604cd0fe6fff593f324a73ee03edc39d998a9ed,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,e119c0367ce763874a86566478e1871be979b43200b0f25bcaccd13f00cf280f,true,true,true,true,true
161,5600000,6,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,6,663d8aa96c850157d38b600e2604cd0fe6fff593f324a73ee03edc39d998a9ed,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,e119c0367ce763874a86566478e1871be979b43200b0f25bcaccd13f00cf280f,true,true,true,true,true
162,5600000,6,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,13,2e623e7fb98629925652fa6393bf42d1e923d484b97b655fa12ffb6167059992,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,803f11edf66d5d158d211d6fb9cff768e68799280303a1f014203f327d054247,true,true,true,true,true
162,5600000,6,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,13,2e623e7fb98629925652fa6393bf42d1e923d484b97b655fa12ffb6167059992,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,fe7042f83d83213f78f059f80351a9ec920bfcb6cef201fc67dd44cf1174f91e,true,true,true,true,true
163,5600000,6,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,6,15cf7cfaf6bc20aa8bfa90e7be2ef85a71a90740443311c5c61c4c57a61a0b3a,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,d6a5d5357d6b0e8ef7b7b57e8744f75f3f4b2a1583fa95a8ad5d9ceebbe5cdd2,true,true,true,true,true
163,5600000,6,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,6,15cf7cfaf6bc20aa8bfa90e7be2ef85a71a90740443311c5c61c4c57a61a0b3a,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,d6a5d5357d6b0e8ef7b7b57e8744f75f3f4b2a1583fa95a8ad5d9ceebbe5cdd2,true,true,true,true,true
164,5600000,6,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1032,a204aaa3239406ba2fea1a76071ed1b7c5bc10ecdff5ad89221495762843bd53,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,96febc520418f8011aeee0062b4bd1036cad8f5652beae8488d77c826cf0fc17,true,true,true,true,true
164,5600000,6,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1032,a204aaa3239406ba2fea1a76071ed1b7c5bc10ecdff5ad89221495762843bd53,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,6c537caff02c9f3c4c53eb83947ca5f72d6d69780b498ace741354203139dc54,true,true,true,true,true
165,5600000,6,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,28,6c3dbf7fe8e250c9fc6d668eada6664b4bd2fa8eb8dca7973eb16a88fd247bc8,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,6f498513e23bfa65a515e2535d8df3f99b38f0cc29d7777af61405ae861b7d08,true,true,true,true,true
165,5600000,6,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,28,6c3dbf7fe8e250c9fc6d668eada6664b4bd2fa8eb8dca7973eb16a88fd247bc8,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,3c1f6b5d65985e0f8d9292ec3cfd680b03b8dad33871bda1cc0e72e57c7d5c79,true,true,true,true,true
166,5600000,6,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2054,771d3a384f83c7dddceb2fd64bfa2188e3539f282a009d4e3af53424cbebce46,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,60dbf046723aedf324f0f59b5e680c095f25be6a941621c4a59313470a43a2c3,true,true,true,true,true
166,5600000,6,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2054,771d3a384f83c7dddceb2fd64bfa2188e3539f282a009d4e3af53424cbebce46,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,60dbf046723aedf324f0f59b5e680c095f25be6a941621c4a59313470a43a2c3,true,true,true,true,true
167,5600000,6,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10006,ae69d79d9886edec12cd0332678f3994aaa319d28ef874c2b06c1880d8755e5c,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,5119a633794ec039fcbcc6bfd8297ebbace57a029f6c4705b8176ca624443e20,true,true,true,true,true
167,5600000,6,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10006,ae69d79d9886edec12cd0332678f3994aaa319d28ef874c2b06c1880d8755e5c,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,3f8b578b4397f3e012bafde29ab4ff5131282b0ef6856f145a7d2aa0408275f8,true,true,true,true,true
168,5600000,6,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,46,5140eceef94f0b2da0d539ec49b8ccfe60908ac21ac72b35e3e7088700f89553,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,0e25f5a0f4bb6afb201eb2a9f16200a99ec80c6a972ed4b058c91f0069320a02,true,true,true,true,true
168,5600000,6,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,46,5140eceef94f0b2da0d539ec49b8ccfe60908ac21ac72b35e3e7088700f89553,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,d90b80b6f9b6b3c92e1d98a161ee08df9ffd598ecef7f9e0ffebf3eeb28759d6,true,true,true,true,true
169,5600000,6,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,6,a2115a20e8d20d65f04fbb23b2f306010e5429622b70620e5751c018f15b73e9,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,3597f4c3f347a31e5bddc18caa938c9675071381f6cb3ae8056c9143dbfbd0cb,true,true,true,true,true
169,5600000,6,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,6,a2115a20e8d20d65f04fbb23b2f306010e5429622b70620e5751c018f15b73e9,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,3597f4c3f347a31e5bddc18caa938c9675071381f6cb3ae8056c9143dbfbd0cb,true,true,true,true,true
170,5600000,6,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,79,8cd5397ef5e9d8f5f9b86739f721258a1b82ebd57acff06f3ec46957a6a3b57f,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,6bab4e00f5c20e58e049136439f650e9c25a019d237d7fee43d5273c33b3663d,true,true,true,false,false
170,5600000,6,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,79,8cd5397ef5e9d8f5f9b86739f721258a1b82ebd57acff06f3ec46957a6a3b57f,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,aa006f7ff795f950308041d09da6fdc4390c4750613565ab4c4b2635dd7cde8b,true,true,true,false,false
171,5600000,7,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,7,4241c4dd76f32f9a3ddb1f5b3a048f0b13a5b401a4b451545e0d0020b540e7f1,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,3b029a163f1232b7e6121e1df30242f48e82301034d7ca67a3374e3615882031,true,true,true,true,true
171,5600000,7,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,7,4241c4dd76f32f9a3ddb1f5b3a048f0b13a5b401a4b451545e0d0020b540e7f1,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,3b029a163f1232b7e6121e1df30242f48e82301034d7ca67a3374e3615882031,true,true,true,true,true
172,5600000,7,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,14,d80552961a2dc0bcac3040262c53b1ba1e8a3149d39049a703cfa71e786b2b1c,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,d96712e6fc8e5a9ecd196692ad0f7a96c9d8fcf3ed8b4f00484363f401e0e0df,true,true,true,true,true
172,5600000,7,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,14,d80552961a2dc0bcac3040262c53b1ba1e8a3149d39049a703cfa71e786b2b1c,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,cf44ccb9d6fdba7334ac9d15b9f57672c1aa2fbb137c3fcfa5a744e01cd96e98,true,true,true,true,true
173,5600000,7,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,7,ec2ad10bc059fa59b0782757b544e8b19a72370df4712434c1ef5940976c8c5f,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,601542100a90bc6b6d8f06a3ccfe4e7bde0cdba3b7ff326dfe5b37218a35fc4f,true,true,true,true,true
173,5600000,7,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,7,ec2ad10bc059fa59b0782757b544e8b19a72370df4712434c1ef5940976c8c5f,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,601542100a90bc6b6d8f06a3ccfe4e7bde0cdba3b7ff326dfe5b37218a35fc4f,true,true,true,true,true
174,5600000,7,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1033,04c264d6a476c0117d1a0c544dc9b31cb24359178d4cdbf954d1b3a059344a67,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,696dd744969466e1d0bdab3afc4d56fbb81131216920fca1f32dbfbef7e67a5a,true,true,true,true,true
174,5600000,7,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1033,04c264d6a476c0117d1a0c544dc9b31cb24359178d4cdbf954d1b3a059344a67,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,636a782c465bd41eca43dfa086e7a90d8b18080bb16e6bf2f1937f8b89667a7f,true,true,true,true,true
175,5600000,7,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,29,fc8f5cdb54231194a0c685954c189d3b6c23a1ee42e9802142b1b509ec25ef45,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,e20c9803a0b1392a7fbca87e9f9de5ba8327625ad03d457302725cbdb01aafd0,true,true,true,true,true
175,5600000,7,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,29,fc8f5cdb54231194a0c685954c189d3b6c23a1ee42e9802142b1b509ec25ef45,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,29fc5129db8394df42076047fa829f68f1f5ce006dc47ff23a0449403a46542c,true,true,true,true,true
176,5600000,7,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2055,2504ec949f346fb4b028e5e21c81ffcdd6d35870c4eb1ca89dcb8d67627715c5,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,3c82ffae5a23019c5a0f20ed74386055062e54e9c2ca770ef58f89aade8ff8bc,true,true,true,true,true
176,5600000,7,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2055,2504ec949f346fb4b028e5e21c81ffcdd6d35870c4eb1ca89dcb8d67627715c5,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,3c82ffae5a23019c5a0f20ed74386055062e54e9c2ca770ef58f89aade8ff8bc,true,true,true,true,true
177,5600000,7,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10007,1dd6f887e863a37c288bcf445500ee2f6a77a264f2fcaab611f7f6698c382c84,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,bedf9b9dc9c11e26821c79d07a0e1b5a1bb5dc035c2ee9b7e219d55e5454cce9,true,true,true,true,true
177,5600000,7,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10007,1dd6f887e863a37c288bcf445500ee2f6a77a264f2fcaab611f7f6698c382c84,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,e010eafa4b79a8141e96f518bb4a0611a9cab4038ee2f5e4233e9f8300136e5a,true,true,true,true,true
178,5600000,7,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,47,185b0ef1537bee91a56dfd14b2f0f74ad3f8cc2da5da386de94aa2364938b931,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,2392f18e809cdbee2d28da615d167461854b1567315d65616077a7f28fae1f08,true,true,true,true,true
178,5600000,7,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,47,185b0ef1537bee91a56dfd14b2f0f74ad3f8cc2da5da386de94aa2364938b931,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,4d93fd01dc23dc51cf05ec43ab1d4e7fbcb7edbb331c9e6fcc42f98014a19ca3,true,true,true,true,true
179,5600000,7,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,7,1c0cd1b14290deb2bda3dc2a906c16e95a5d1bade40f4fa85b75cfcb78c11500,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,bf3bbabeb330f63eb4f115b7b65969e144230fbdad3c8fcdad737848231480aa,true,true,true,true,true
179,5600000,7,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,7,1c0cd1b14290deb2bda3dc2a906c16e95a5d1bade40f4fa85b75cfcb78c11500,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,bf3bbabeb330f63eb4f115b7b65969e144230fbdad3c8fcdad737848231480aa,true,true,true,true,true
180,5600000,7,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,80,b97834ee50a6e467929b5757ba5131c0e5ad43d8844ef305514d7c2d9c83f8c2,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,195012e2c1223d18e91e9ba0d70bd345c8199bc6f1aa178f0661cec324a75adc,true,true,true,false,false
180,5600000,7,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,80,b97834ee50a6e467929b5757ba5131c0e5ad43d8844ef305514d7c2d9c83f8c2,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,b2658094fb8ed5ed7195f4cfb015cbbf1cb463c199c988de7216b6569698fd0d,true,true,true,false,false
181,5600000,8,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,8,a3fb08245bfed6a3a5f7cd88ec7dbca7630ae06422cd15519f6fcbce7fa70820,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,a3a3dcd2566af0f243cab0c0c3ff7f246201678efceeeb21a88b58209b3c16bb,true,true,true,true,true
181,5600000,8,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,8,a3fb08245bfed6a3a5f7cd88ec7dbca7630ae06422cd15519f6fcbce7fa70820,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,a3a3dcd2566af0f243cab0c0c3ff7f246201678efceeeb21a88b58209b3c16bb,true,true,true,true,true
182,5600000,8,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,15,d1b9d8fb56847b93cfbca51776cc6b75ddd34691a8f94f0e5ad9326cc28e8126,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,c3d2514ef50da45c927c6206f6555f49fe119aa4f782252258a97dbe1c4b2b4d,true,true,true,true,true
182,5600000,8,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,15,d1b9d8fb56847b93cfbca51776cc6b75ddd34691a8f94f0e5ad9326cc28e8126,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,ec0a5b613cdd46c8ff7741ffbde26bd70ee7042c08cb03e2266526ce00ab002c,true,true,true,true,true
183,5600000,8,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,8,2dacdf56d72d2fc0d8380800ae967e22b59d17916c396bc9efd06a08a6965154,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,a2e9b1b03f9aa8c1157c710883cacc8e41d59062a07f71af25ba34dd79b86e2a,true,true,true,true,true
183,5600000,8,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,8,2dacdf56d72d2fc0d8380800ae967e22b59d17916c396bc9efd06a08a6965154,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,a2e9b1b03f9aa8c1157c710883cacc8e41d59062a07f71af25ba34dd79b86e2a,true,true,true,true,true
184,5600000,8,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1034,f86884cf1fd0db7fd9def4355ec5af77e0fddec44e271f3b88a44b9051e58edf,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,9c5093de6e66f73a49bde7674b1577400ae8f463d67398a9ff4e6aa49881b2af,true,true,true,true,true
184,5600000,8,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1034,f86884cf1fd0db7fd9def4355ec5af77e0fddec44e271f3b88a44b9051e58edf,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,1c608f440ae9f4da07a13dab91cd4b039a9c21a89d50da87e7db90e9638c699a,true,true,true,true,true
185,5600000,8,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,30,1c8579eb1701cbfdc6e287d289bfc67180bd0ba95702c8da02fe20063ed63d30,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,87ae5402a9360d944a4b3a7983c8406d74fe53d7b5625060978e562510bdaea6,true,true,true,true,true
185,5600000,8,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,30,1c8579eb1701cbfdc6e287d289bfc67180bd0ba95702c8da02fe20063ed63d30,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,aa30df8a44036c6fd30dde6bbf98b6c3305a7094c0eeceb5039e428a5379e070,true,true,true,true,true
186,5600000,8,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2056,ecbbe122003e0dadcd8a52ca1c559f3205c4dc479f63e238e0294bdd954c9eeb,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,6f12eb14cf98125d97be966cefde211b3fe80a8c1f2c3411f8f601a7a7eda1c5,true,true,true,true,true
186,5600000,8,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2056,ecbbe122003e0dadcd8a52ca1c559f3205c4dc479f63e238e0294bdd954c9eeb,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,6f12eb14cf98125d97be966cefde211b3fe80a8c1f2c3411f8f601a7a7eda1c5,true,true,true,true,true
187,5600000,8,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10008,6be9097cc2773301787774931c438bc70f35c489794d6ab4af4c9dc615c5a85d,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,de14a6c9221576023d90512cdf7285ddd170a636e2027b045011ad32fe9290c7,true,true,true,true,true
187,5600000,8,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10008,6be9097cc2773301787774931c438bc70f35c489794d6ab4af4c9dc615c5a85d,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,9860ef6696fb0790771e9c7d1295beafa8cf5e02765a954cc771215ff6e35bc3,true,true,true,true,true
188,5600000,8,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,48,703537c061382722f8e415d42e77a85f7ed554d620d11c9236fe73195f323a6d,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,0d4630874c8af6a117ede5235eca0106d7eeda0366fb6d4684b259f94ae1a734,true,true,true,true,true
188,5600000,8,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,48,703537c061382722f8e415d42e77a85f7ed554d620d11c9236fe73195f323a6d,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,f78ca3c09a1b9770dc8303b87f361f5406438399520b1789464ec67b5d08c167,true,true,true,true,true
